Время	Канал A	A * B
-2.30652789	0.74922940	-0.36436450
-2.30588789	0.74922940	-0.35759710
-2.30524789	0.76729640	-0.32937560
-2.30460789	0.76729640	-0.31618230
-2.30396789	0.74922940	-0.30352780
-2.30332789	0.74922940	-0.26999420
-2.30268789	0.76729640	-0.24358470
-2.30204789	0.74922940	-0.21719810
-2.30140789	0.74922940	-0.18420340
-2.30076789	0.74922940	-0.15781680
-2.30012789	0.74922940	-0.12482200
-2.29948789	0.74922940	-0.08521922
-2.29884789	0.74922940	-0.05222450
-2.29820789	0.74922940	-0.01262168
-2.29756789	0.74922940	0.02037304
-2.29692789	0.74922940	0.05995299
-2.29628789	0.74922940	0.09294771
-2.29564789	0.74922940	0.12594240
-2.29500789	0.74922940	0.15893720
-2.29436789	0.74922940	0.19193190
-2.29372789	0.74922940	0.21831850
-2.29308789	0.74922940	0.25131320
-2.29244789	0.74922940	0.27111460
-2.29180789	0.74922940	0.29091610
-2.29116789	0.74922940	0.31730270
-2.29052789	0.74922940	0.33710410
-2.28988789	0.74922940	0.34371220
-2.28924789	0.74922940	0.35029740
-2.28860789	0.74922940	0.34832810
-2.28796789	0.74922940	0.36351360
-2.28732789	0.73122350	0.34832810
-2.28668789	0.74922940	0.35029740
-2.28604789	0.73122350	0.34371220
-2.28540789	0.74922940	0.32257560
-2.28476789	0.74922940	0.31730270
-2.28412789	0.73122350	0.29091610
-2.28348789	0.74922940	0.27111460
-2.28284789	0.74922940	0.24472800
-2.28220789	0.74922940	0.21831850
-2.28156789	0.74922940	0.18731920
-2.28092789	0.74922940	0.15511750
-2.28028789	0.73122350	0.12594240
-2.27964789	0.73122350	0.09294771
-2.27900789	0.74922940	0.05206288
-2.27836789	0.74922940	0.01988342
-2.27772789	0.73122350	-0.01922977
-2.27708789	0.73122350	-0.05739637
-2.27644789	0.74922940	-0.08959814
-2.27580789	0.73122350	-0.12182220
-2.27516789	0.73122350	-0.15402400
-2.27452789	0.73122350	-0.18622580
-2.27388789	0.73122350	-0.21197830
-2.27324789	0.73122350	-0.24418000
-2.27260789	0.73122350	-0.26995480
-2.27196789	0.73122350	-0.28925810
-2.27132789	0.73122350	-0.30858360
-2.27068789	0.73122350	-0.32790910
-2.27004789	0.73122350	-0.33435840
-2.26940789	0.73122350	-0.34723460
-2.26876789	0.73122350	-0.35366160
-2.26812789	0.73122350	-0.36011090
-2.26748789	0.73122350	-0.35366160
-2.26684789	0.73122350	-0.35366160
-2.26620789	0.73122350	-0.34723460
-2.26556789	0.73122350	-0.33435840
-2.26492789	0.73122350	-0.31503280
-2.26428789	0.73122350	-0.29570730
-2.26364789	0.73122350	-0.27638180
-2.26300789	0.73122350	-0.25705630
-2.26236789	0.73122350	-0.22485450
-2.26172789	0.73122350	-0.19910200
-2.26108789	0.73122350	-0.16690020
-2.26044789	0.73122350	-0.13469850
-2.25980789	0.73122350	-0.10249670
-2.25916789	0.73122350	-0.07029493
-2.25852789	0.73122350	-0.03164388
-2.25788789	0.73122350	0.00055790
-2.25724789	0.73122350	0.03822169
-2.25660789	0.73122350	0.07138841
-2.25596789	0.71321760	0.11001710
-2.25532789	0.73122350	0.14221890
-2.25468789	0.73122350	0.17444300
-2.25404789	0.73122350	0.20155630
-2.25340789	0.73122350	0.22038420
-2.25276789	0.71321760	0.25814980
-2.25212789	0.71321760	0.27064260
-2.25148789	0.73122350	0.30325010
-2.25084789	0.71321760	0.30834190
-2.25020789	0.73122350	0.32900260
-2.24956789	0.71321760	0.33346030
-2.24892789	0.73122350	0.34832810
-2.24828789	0.71321760	0.33975080
-2.24764789	0.73122350	0.34832810
-2.24700789	0.71321760	0.34832810
-2.24636789	0.73122350	0.32719160
-2.24572789	0.73122350	0.32900260
-2.24508789	0.71321760	0.30834190
-2.24444789	0.73122350	0.29680080
-2.24380789	0.71321760	0.27747530
-2.24316789	0.73122350	0.25172280
-2.24252789	0.73122350	0.22594800
-2.24188789	0.73122350	0.19526580
-2.24124789	0.73122350	0.16385700
-2.24060789	0.71321760	0.13244820
-2.23996789	0.71321760	0.10359020
-2.23932789	0.71321760	0.06963051
-2.23868789	0.73122350	0.03273735
-2.23804789	0.71321760	0.00054416
-2.23740789	0.73122350	-0.03715514
-2.23676789	0.71321760	-0.07029493
-2.23612789	0.71321760	-0.10249670
-2.23548789	0.73122350	-0.14112540
-2.23484789	0.73122350	-0.16905910
-2.23420789	0.73122350	-0.20552900
-2.23356789	0.71321760	-0.22560810
-2.23292789	0.73122350	-0.25072640
-2.23228789	0.71321760	-0.27638180
-2.23164789	0.71321760	-0.30215660
-2.23100789	0.73122350	-0.30727540
-2.23036789	0.73122350	-0.33435840
-2.22972789	0.71321760	-0.33239370
-2.22908789	0.73122350	-0.34495290
-2.22844789	0.71321760	-0.34495290
-2.22780789	0.71321760	-0.35124340
-2.22716789	0.71321760	-0.34495290
-2.22652789	0.71321760	-0.33868420
-2.22588789	0.71321760	-0.32612500
-2.22524789	0.71321760	-0.32790910
-2.22460789	0.71321760	-0.30858360
-2.22396789	0.73122350	-0.28213520
-2.22332789	0.73122350	-0.26350550
-2.22268789	0.71321760	-0.23816730
-2.22204789	0.73122350	-0.20675840
-2.22140789	0.71321760	-0.17534960
-2.22076789	0.71321760	-0.14394080
-2.22012789	0.71321760	-0.12182220
-2.21948789	0.71321760	-0.08317117
-2.21884789	0.73122350	-0.05096940
-2.21820789	0.73122350	-0.01201502
-2.21756789	0.73122350	0.01939381
-2.21692789	0.71321760	0.05851216
-2.21628789	0.71321760	0.08848016
-2.21564789	0.73122350	0.12291570
-2.21500789	0.71321760	0.15129780
-2.21436789	0.73122350	0.18731920
-2.21372789	0.71321760	0.21411540
-2.21308789	0.73122350	0.23923380
-2.21244789	0.71321760	0.26459910
-2.21180789	0.71321760	0.28320180
-2.21116789	0.73122350	0.30205150
-2.21052789	0.71321760	0.31463240
-2.20988789	0.71321760	0.33545190
-2.20924789	0.71321760	0.34187880
-2.20860789	0.73122350	0.34832810
-2.20796789	0.73122350	0.34832810
-2.20732789	0.73122350	0.34832810
-2.20668789	0.73122350	0.33346030
-2.20604789	0.73122350	0.33545190
-2.20540789	0.71321760	0.32900260
-2.20476789	0.73122350	0.30325010
-2.20412789	0.73122350	0.28392460
-2.20348789	0.73122350	0.25808350
-2.20284789	0.73122350	0.23884650
-2.20220789	0.71321760	0.20782500
-2.20156789	0.73122350	0.18731920
-2.20092789	0.71321760	0.15129780
-2.20028789	0.73122350	0.12291570
-2.19964789	0.71321760	0.08426465
-2.19900789	0.73122350	0.05206288
-2.19836789	0.73122350	0.01988342
-2.19772789	0.73122350	-0.01830549
-2.19708789	0.73122350	-0.05096940
-2.19644789	0.71321760	-0.08317117
-2.19580789	0.73122350	-0.12182220
-2.19516789	0.73122350	-0.15023130
-2.19452789	0.73122350	-0.18622580
-2.19388789	0.71321760	-0.21842750
-2.19324789	0.73122350	-0.24418000
-2.19260789	0.73122350	-0.26995480
-2.19196789	0.73122350	-0.28925810
-2.19132789	0.73122350	-0.30858360
-2.19068789	0.73122350	-0.32790910
-2.19004789	0.73122350	-0.34917700
-2.18940789	0.73122350	-0.34723460
-2.18876789	0.74922940	-0.35366160
-2.18812789	0.73122350	-0.35366160
-2.18748789	0.73122350	-0.35366160
-2.18684789	0.73122350	-0.35366160
-2.18620789	0.73122350	-0.34723460
-2.18556789	0.73122350	-0.33435840
-2.18492789	0.73122350	-0.32279040
-2.18428789	0.73122350	-0.30215660
-2.18364789	0.74922940	-0.27638180
-2.18300789	0.73122350	-0.25705630
-2.18236789	0.73122350	-0.22485450
-2.18172789	0.73122350	-0.20400480
-2.18108789	0.73122350	-0.17101010
-2.18044789	0.74922940	-0.13469850
-2.17980789	0.74922940	-0.10249670
-2.17916789	0.73122350	-0.06384565
-2.17852789	0.73122350	-0.03164388
-2.17788789	0.73122350	0.00717973
-2.17724789	0.73122350	0.04015158
-2.17660789	0.74922940	0.07138841
-2.17596789	0.74922940	0.10359020
-2.17532789	0.73122350	0.13913570
-2.17468789	0.73122350	0.17444300
-2.17404789	0.74922940	0.20664480
-2.17340789	0.73122350	0.23151180
-2.17276789	0.73122350	0.25814980
-2.17212789	0.74922940	0.27747530
-2.17148789	0.73122350	0.30325010
-2.17084789	0.73122350	0.32391080
-2.17020789	0.73122350	0.32900260
-2.16956789	0.74922940	0.34371220
-2.16892789	0.73122350	0.34187880
-2.16828789	0.74922940	0.34832810
-2.16764789	0.73122350	0.34832810
-2.16700789	0.73122350	0.35690550
-2.16636789	0.73122350	0.35029740
-2.16572789	0.74922940	0.32900260
-2.16508789	0.74922940	0.32391080
-2.16444789	0.73122350	0.30410940
-2.16380789	0.74922940	0.27747530
-2.16316789	0.74922940	0.26450650
-2.16252789	0.73122350	0.23151180
-2.16188789	0.74922940	0.20512520
-2.16124789	0.74922940	0.17213050
-2.16060789	0.74922940	0.13913570
-2.15996789	0.74922940	0.10614100
-2.15932789	0.74922940	0.07314631
-2.15868789	0.74922940	0.03354349
-2.15804789	0.74922940	0.00057163
-2.15740789	0.74922940	-0.03903118
-2.15676789	0.74922940	-0.07202590
-2.15612789	0.74922940	-0.11160580
-2.15548789	0.74922940	-0.14460060
-2.15484789	0.74922940	-0.17759530
-2.15420789	0.74922940	-0.21059000
-2.15356789	0.74922940	-0.23699950
-2.15292789	0.74922940	-0.26338620
-2.15228789	0.74922940	-0.28318750
-2.15164789	0.74922940	-0.30959700
-2.15100789	0.74922940	-0.32279040
-2.15036789	0.74922940	-0.34259180
-2.14972789	0.74922940	-0.34917700
-2.14908789	0.74922940	-0.37110850
-2.14844789	0.74922940	-0.36237030
-2.14780789	0.76729640	-0.37110850
-2.14716789	0.74922940	-0.36237030
-2.14652789	0.76729640	-0.35578510
-2.14588789	0.74922940	-0.35759710
-2.14524789	0.74922940	-0.32937560
-2.14460789	0.76729640	-0.31618230
-2.14396789	0.74922940	-0.30352780
-2.14332789	0.74922940	-0.27650490
-2.14268789	0.76729640	-0.24358470
-2.14204789	0.76729640	-0.21719810
-2.14140789	0.74922940	-0.19541270
-2.14076789	0.74922940	-0.16162230
-2.14012789	0.76729640	-0.12783200
-2.13948789	0.76729640	-0.08727419
-2.13884789	0.76729640	-0.05348384
-2.13820789	0.76729640	-0.01292604
-2.13756789	0.76729640	0.02086432
-2.13692789	0.76729640	0.05463126
-2.13628789	0.76729640	0.09518906
-2.13564789	0.76729640	0.12897940
-2.13500789	0.76729640	0.16951380
-2.13436789	0.76729640	0.19656010
-2.13372789	0.76729640	0.23575600
-2.13308789	0.76729640	0.25062940
-2.13244789	0.78530230	0.27765230
-2.13180789	0.76729640	0.31182490
-2.13116789	0.76729640	0.33257970
-2.13052789	0.78530230	0.34523300
-2.12988789	0.78530230	0.36026080
-2.12924789	0.76729640	0.36716300
-2.12860789	0.78530230	0.37408930
-2.12796789	0.78530230	0.37227940
-2.12732789	0.78530230	0.37408930
-2.12668789	0.76729640	0.36716300
-2.12604789	0.78530230	0.36026080
-2.12540789	0.78530230	0.35333450
-2.12476789	0.78530230	0.33257970
-2.12412789	0.78530230	0.30492270
-2.12348789	0.78530230	0.28416790
-2.12284789	0.78530230	0.25651080
-2.12220789	0.78530230	0.22882980
-2.12156789	0.78530230	0.20117270
-2.12092789	0.78530230	0.16658940
-2.12028789	0.78530230	0.13200610
-2.11964789	0.78530230	0.09742282
-2.11900789	0.78530230	0.05591328
-2.11836789	0.78530230	0.02135393
-2.11772789	0.78530230	-0.02015562
-2.11708789	0.78530230	-0.05599827
-2.11644789	0.78530230	-0.09843829
-2.11580789	0.80336920	-0.13773410
-2.11516789	0.80336920	-0.16541510
-2.11452789	0.78530230	-0.20459960
-2.11388789	0.78530230	-0.23289300
-2.11324789	0.80336920	-0.26827190
-2.11260789	0.80336920	-0.28950420
-2.11196789	0.80336920	-0.31779750
-2.11132789	0.80336920	-0.33902980
-2.11068789	0.80336920	-0.36026210
-2.11004789	0.80336920	-0.36598870
-2.10940789	0.80336920	-0.38149430
-2.10876789	0.78530230	-0.38855540
-2.10812789	0.80336920	-0.38855540
-2.10748789	0.80336920	-0.38855540
-2.10684789	0.80336920	-0.38855540
-2.10620789	0.80336920	-0.37440880
-2.10556789	0.80336920	-0.36734770
-2.10492789	0.80336920	-0.34611540
-2.10428789	0.80336920	-0.33216480
-2.10364789	0.80336920	-0.30365090
-2.10300789	0.82137520	-0.28241860
-2.10236789	0.80336920	-0.25257660
-2.10172789	0.80336920	-0.21874630
-2.10108789	0.82137520	-0.18747720
-2.10044789	0.80336920	-0.15130530
-2.09980789	0.82137520	-0.11513340
-2.09916789	0.82137520	-0.07896151
-2.09852789	0.82137520	-0.03554522
-2.09788789	0.82137520	0.00787108
-2.09724789	0.82137520	0.04305296
-2.09660789	0.82137520	0.08018980
-2.09596789	0.80336920	0.12358100
-2.09532789	0.82137520	0.15253360
-2.09468789	0.82137520	0.19594990
-2.09404789	0.82137520	0.23212180
-2.09340789	0.82137520	0.26104920
-2.09276789	0.82137520	0.28997680
-2.09212789	0.82137520	0.31168490
-2.09148789	0.82137520	0.34063750
-2.09084789	0.82137520	0.35510120
-2.09020789	0.82137520	0.36956500
-2.08956789	0.82137520	0.37680940
-2.08892789	0.82137520	0.39127310
-2.08828789	0.82137520	0.39851750
-2.08764789	0.82137520	0.39127310
-2.08700789	0.82137520	0.39985050
-2.08636789	0.82137520	0.38402870
-2.08572789	0.83938110	0.37766640
-2.08508789	0.82137520	0.35510120
-2.08444789	0.83938110	0.34070160
-2.08380789	0.82137520	0.31851760
-2.08316789	0.83938110	0.29633350
-2.08252789	0.83938110	0.25936870
-2.08188789	0.83938110	0.22980700
-2.08124789	0.83938110	0.19284220
-2.08060789	0.83938110	0.15587740
-2.07996789	0.83938110	0.11891250
-2.07932789	0.83938110	0.08194770
-2.07868789	0.83938110	0.03838851
-2.07804789	0.83938110	0.00065420
-2.07740789	0.85744800	-0.04372764
-2.07676789	0.85744800	-0.08242931
-2.07612789	0.83938110	-0.11765730
-2.07548789	0.85744800	-0.16548670
-2.07484789	0.83938110	-0.20324710
-2.07420789	0.85744800	-0.23347120
-2.07356789	0.85744800	-0.27123170
-2.07292789	0.85744800	-0.30142960
-2.07228789	0.85744800	-0.33165370
-2.07164789	0.85744800	-0.35431520
-2.07100789	0.85744800	-0.36941420
-2.07036789	0.85744800	-0.39207570
-2.06972789	0.85744800	-0.39961210
-2.06908789	0.85744800	-0.41471100
-2.06844789	0.85744800	-0.41471100
-2.06780789	0.85744800	-0.42341970
-2.06716789	0.85744800	-0.42341970
-2.06652789	0.87545390	-0.40717460
-2.06588789	0.87545390	-0.40800370
-2.06524789	0.85744800	-0.39258770
-2.06460789	0.87545390	-0.36945030
-2.06396789	0.87545390	-0.33919010
-2.06332789	0.87545390	-0.31548080
-2.06268789	0.85744800	-0.28462210
-2.06204789	0.87545390	-0.25379000
-2.06140789	0.87545390	-0.22295800
-2.06076789	0.87545390	-0.17668320
-2.06012789	0.87545390	-0.14585110
-2.05948789	0.87545390	-0.09957631
-2.05884789	0.87545390	-0.06102289
-2.05820789	0.87545390	-0.01474809
-2.05756789	0.87545390	0.02380534
-2.05692789	0.87545390	0.07005341
-2.05628789	0.87545390	0.11630150
-2.05564789	0.87545390	0.15019720
-2.05500789	0.87545390	0.18954630
-2.05436789	0.89352090	0.22426710
-2.05372789	0.89352090	0.26824440
-2.05308789	0.87545390	0.29971270
-2.05244789	0.89352090	0.32332770
-2.05180789	0.89352090	0.35479600
-2.05116789	0.89352090	0.37841090
-2.05052789	0.89352090	0.39417230
-2.04988789	0.89352090	0.40990650
-2.04924789	0.89352090	0.41776000
-2.04860789	0.89352090	0.42564070
-2.04796789	0.89352090	0.42564070
-2.04732789	0.89352090	0.42564070
-2.04668789	0.89352090	0.41776000
-2.04604789	0.89352090	0.40990650
-2.04540789	0.89352090	0.40202580
-2.04476789	0.89352090	0.37055740
-2.04412789	0.89352090	0.34694250
-2.04348789	0.89352090	0.32332770
-2.04284789	0.89352090	0.29185930
-2.04220789	0.89352090	0.26561050
-2.04156789	0.89352090	0.23350800
-2.04092789	0.91152690	0.18954630
-2.04028789	0.91152690	0.15322400
-2.03964789	0.89352090	0.10504240
