Частота	Канал A
(kГц)	(В)

12.35008240	0.00243694
12.37392426	0.00128443
12.39776611	0.00088543
12.42160797	0.00068178
12.44544983	0.00050065
12.46929169	0.00032433
12.49313354	0.00023893
12.51697540	0.00031605
12.54081726	0.00030598
12.56465912	0.00042174
12.58850098	0.00066050
12.61234283	0.00087931
12.63618469	0.00243380
12.66002655	0.00325312
12.68386841	0.00146722
12.70771027	0.00018753
12.73155212	0.00046350
12.75539398	0.00016611
12.77923584	0.00035847
12.80307770	0.00047956
12.82691956	0.00033785
12.85076141	0.00029337
12.87460327	0.00036639
12.89844513	0.00028961
12.92228699	0.00042596
12.94612885	0.00209984
12.96997070	0.01454931
12.99381256	0.03234532
13.01765442	0.02531663
13.04149628	0.00590038
13.06533813	0.00060217
13.08917999	0.00026858
13.11302185	0.00039046
13.13686371	0.00043944
13.16070557	0.00065112
13.18454742	0.00065694
13.20838928	0.00048525
13.23223114	0.00015303
13.25607300	0.00017830
13.27991486	0.00062470
13.30375671	0.00137381
13.32759857	0.00294800
13.35144043	0.00348959
13.37528229	0.00164571
13.39912415	0.00112267
13.42296600	0.00064495
13.44680786	0.00025777
13.47064972	0.00040161
13.49449158	0.00055506
13.51833344	0.00066995
13.54217529	0.00069348
13.56601715	0.00038898
13.58985901	0.00066274
13.61370087	0.00096875
13.63754272	0.00106579
13.66138458	0.00119914
13.68522644	0.00073052
13.70906830	0.00060422
13.73291016	0.00055097
13.75675201	0.00053726
13.78059387	0.00053390
13.80443573	0.00051705
13.82827759	0.00036691
13.85211945	0.00013323
13.87596130	0.00016692
13.89980316	0.00036925
13.92364502	0.00057643
13.94748688	0.00221965
13.97132874	0.01286629
13.99517059	0.02638079
14.01901245	0.01945868
14.04285431	0.00431397
14.06669617	0.00038057
14.09053802	0.00036797
14.11437988	0.00062929
14.13822174	0.00063510
14.16206360	0.00049241
14.18590546	0.00054888
14.20974731	0.00043840
14.23358917	0.00013586
14.25743103	0.00017803
14.28127289	0.00096392
14.30511475	0.00223360
14.32895660	0.00357047
14.35279846	0.00386069
14.37664032	0.00162442
14.40048218	0.00072548
14.42432404	0.00031060
14.44816589	0.00008788
14.47200775	0.00008479
14.49584961	0.00025535
14.51969147	0.00049993
14.54353333	0.00061287
14.56737518	0.00066314
14.59121704	0.00068190
14.61505890	0.00061212
14.63890076	0.00052725
14.66274261	0.00094963
14.68658447	0.00143685
14.71042633	0.00106981
14.73426819	0.00074781
14.75811005	0.00055448
14.78195190	0.00041269
14.80579376	0.00017041
14.82963562	0.00009692
14.85347748	0.00013189
14.87731934	0.00034712
14.90116119	0.00034333
14.92500305	0.00062070
14.94884491	0.00195025
14.97268677	0.00900009
14.99652863	0.01719179
15.02037048	0.01205152
15.04421234	0.00263185
15.06805420	0.00030827
15.09189606	0.00027735
15.11573792	0.00069704
15.13957977	0.00065447
15.16342163	0.00047633
15.18726349	0.00022037
15.21110535	0.00035056
15.23494720	0.00037811
15.25878906	0.00051407
15.28263092	0.00096836
15.30647278	0.00235798
15.33031464	0.00348775
15.35415649	0.00368443
15.37799835	0.00160465
15.40184021	0.00053006
15.42568207	0.00039258
15.44952393	0.00048054
15.47336578	0.00052704
15.49720764	0.00057611
15.52104950	0.00054630
15.54489136	0.00065194
15.56873322	0.00051566
15.59257507	0.00046949
15.61641693	0.00089151
15.64025879	0.00208523
15.66410065	0.00258981
15.68794250	0.00232685
15.71178436	0.00156318
15.73562622	0.00101376
15.75946808	0.00054116
15.78330994	0.00047410
15.80715179	0.00041335
15.83099365	0.00041780
15.85483551	0.00044988
15.87867737	0.00053059
15.90251923	0.00065755
15.92636108	0.00079024
15.95020294	0.00136997
15.97404480	0.00407111
15.99788666	0.00690219
16.02172852	0.00469529
16.04557037	0.00139895
16.06941223	0.00074855
16.09325409	0.00057331
16.11709595	0.00040858
16.14093781	0.00016156
16.16477966	0.00044712
16.18862152	0.00059066
16.21246338	0.00055671
16.23630524	0.00043469
16.26014709	0.00069182
16.28398895	0.00165791
16.30783081	0.00278491
16.33167267	0.00300389
16.35551453	0.00264143
16.37935638	0.00090269
16.40319824	0.00025710
16.42704010	0.00020722
16.45088196	0.00022262
16.47472382	0.00045696
16.49856567	0.00055176
16.52240753	0.00035275
16.54624939	0.00043346
16.57009125	0.00029950
16.59393311	0.00038599
16.61777496	0.00125320
16.64161682	0.00353778
16.66545868	0.00400233
16.68930054	0.00279422
16.71314240	0.00145286
16.73698425	0.00078592
16.76082611	0.00058409
16.78466797	0.00023803
16.80850983	0.00009417
16.83235168	0.00027914
16.85619354	0.00033746
16.88003540	0.00039508
16.90387726	0.00057794
16.92771912	0.00065826
16.95156097	0.00030739
16.97540283	0.00191367
16.99924469	0.00334400
17.02308655	0.00204011
17.04692841	0.00092512
17.07077026	0.00068867
17.09461212	0.00048193
17.11845398	0.00052681
17.14229584	0.00028731
17.16613770	0.00037051
17.18997955	0.00028742
17.21382141	0.00031937
17.23766327	0.00054689
17.26150513	0.00092519
17.28534698	0.00142607
17.30918884	0.00260620
17.33303070	0.00262162
17.35687256	0.00201723
17.38071442	0.00085553
17.40455627	0.00035396
17.42839813	0.00013881
17.45223999	0.00044089
17.47608185	0.00058173
17.49992371	0.00062759
17.52376556	0.00052196
17.54760742	0.00046636
17.57144928	0.00027324
17.59529114	0.00045823
17.61913300	0.00149089
17.64297485	0.00455796
17.66681671	0.00485337
17.69065857	0.00275122
17.71450043	0.00133516
17.73834229	0.00060042
17.76218414	0.00024843
17.78602600	0.00016809
17.80986786	0.00037608
17.83370972	0.00060817
17.85755157	0.00051838
17.88139343	0.00033090
17.90523529	0.00030542
17.92907715	0.00044148
17.95291901	0.00089385
17.97676086	0.00700624
18.00060272	0.01169592
18.02444458	0.00665360
