Время	Канал A	A * B
(mс)	(В)	(?)

1.97732387	0.87545390	0.40931290
1.97796387	0.87545390	0.42475560
1.97860387	0.87545390	0.42475560
1.97924387	0.87545390	0.43352140
1.97988387	0.89352090	0.42564070
1.98052387	0.89352090	0.41776000
1.98116387	0.89352090	0.40202580
1.98180387	0.89352090	0.37841090
1.98244387	0.89352090	0.35479600
1.98308387	0.89352090	0.33120840
1.98372387	0.89352090	0.29971270
1.98436387	0.89352090	0.26824440
1.98500387	0.89352090	0.23350800
1.98564387	0.91152690	0.19336600
1.98628387	0.91152690	0.16123570
1.98692387	0.91152690	0.12109370
1.98756387	0.91152690	0.07438567
1.98820387	0.92959380	0.02527751
1.98884387	0.92959380	-0.01566014
1.98948387	0.92959380	-0.05659779
1.99012387	0.92959380	-0.09942466
1.99076387	0.94759970	-0.14667200
1.99140387	0.92959380	-0.19124350
1.99204387	0.94759970	-0.23297410
1.99268387	0.94759970	-0.27470470
1.99332387	0.94759970	-0.31393160
1.99396387	0.96560560	-0.34147950
1.99460387	0.94759970	-0.38197510
1.99524387	0.96560560	-0.39900820
1.99588387	0.96560560	-0.41601170
1.99652387	0.96560560	-0.44153170
1.99716387	0.96560560	-0.45001870
1.99780387	0.96560560	-0.46702220
1.99844387	0.96560560	-0.47576050
1.99908387	0.98367260	-0.47576050
1.99972387	0.98367260	-0.47576050
2.00036387	0.98367260	-0.45843880
2.00100387	0.98367260	-0.44111710
2.00164387	0.98367260	-0.42379550
2.00228387	0.98367260	-0.40507950
2.00292387	1.00167800	-0.37860610
2.00356387	1.00167800	-0.34332870
2.00420387	1.00167800	-0.30802070
2.00484387	1.00167800	-0.27274320
2.00548387	1.00167800	-0.23743510
2.00612387	1.00167800	-0.18784700
2.00676387	1.01974500	-0.14293930
2.00740387	1.01974500	-0.09803151
2.00804387	1.01974500	-0.05406176
2.00868387	1.03775100	0.00079177
2.00932387	1.03775100	0.04646081
2.00996387	1.03775100	0.10131430
2.01060387	1.03775100	0.14701510
2.01124387	1.03775100	0.19271580
2.01188387	1.03775100	0.24756930
