Время	Канал A	A * B
(mс)	(В)	(?)

-1.61543611	1.81371500	0.30487810
-1.61479611	1.81371500	0.38475090
-1.61415611	1.81371500	0.46462370
-1.61351611	1.81371500	0.52849970
-1.61287611	1.81371500	0.59243110
-1.61223611	1.81371500	0.65630720
-1.61159611	1.81371500	0.70236960
-1.61095611	1.76885300	0.76811800
-1.61031611	1.81371500	0.80011140
-1.60967611	1.81371500	0.83204940
-1.60903611	1.81371500	0.84799080
-1.60839611	1.81371500	0.86398740
-1.60775611	1.81371500	0.87998410
-1.60711611	1.81371500	0.84261680
-1.60647611	1.76885300	0.82701580
-1.60583611	1.76885300	0.82701580
-1.60519611	1.76885300	0.79586770
-1.60455611	1.76885300	0.74911870
-1.60391611	1.76885300	0.70236960
-1.60327611	1.76885300	0.65567450
-1.60263611	1.76885300	0.60892550
-1.60199611	1.76885300	0.53102830
-1.60135611	1.76885300	0.46867820
-1.60071611	1.76885300	0.39078110
-1.60007611	1.76885300	0.31288400
-1.59943611	1.76885300	0.23498690
-1.59879611	1.76885300	0.14154280
-1.59815611	1.76885300	0.06364567
-1.59751611	1.76885300	-0.02979848
-1.59687611	1.76885300	-0.12329660
-1.59623611	1.76885300	-0.19610830
-1.59559611	1.72414300	-0.27203650
-1.59495611	1.72414300	-0.35698790
-1.59431611	1.76885300	-0.42389290
-1.59367611	1.72414300	-0.48461440
-1.59303611	1.72414300	-0.56054250
-1.59239611	1.72414300	-0.62131660
-1.59175611	1.72414300	-0.66688410
-1.59111611	1.72414300	-0.71245150
-1.59047611	1.72414300	-0.75796630
-1.58983611	1.72414300	-0.78837970
-1.58919611	1.72414300	-0.81874040
-1.58855611	1.72414300	-0.81219660
-1.58791611	1.67928100	-0.81219660
-1.58727611	1.67928100	-0.81219660
-1.58663611	1.67928100	-0.81219660
-1.58599611	1.67928100	-0.78262580
-1.58535611	1.67928100	-0.76786610
-1.58471611	1.67928100	-0.72348430
-1.58407611	1.67928100	-0.69391350
-1.58343611	1.67928100	-0.63472070
-1.58279611	1.67928100	-0.59033900
-1.58215611	1.67928100	-0.53119750
-1.58151611	1.67928100	-0.45724500
-1.58087611	1.67928100	-0.39805220
-1.58023611	1.67928100	-0.32409960
-1.57959611	1.67928100	-0.23538740
-1.57895611	1.67928100	-0.16143480
-1.57831611	1.67928100	-0.08748230
-1.57767611	1.67928100	0.00128123
-1.57703611	1.67928100	0.07518251
-1.57639611	1.67928100	0.16394600
-1.57575611	1.67928100	0.23789860
-1.57511611	1.67928100	0.31185110
-1.57447611	1.67928100	0.38580360
-1.57383611	1.67928100	0.44751550
-1.57319611	1.63457100	0.50508240
-1.57255611	1.63457100	0.56269920
-1.57191611	1.63457100	0.62026610
-1.57127611	1.63457100	0.66346630
-1.57063611	1.63457100	0.70666640
-1.56999611	1.63457100	0.73544990
-1.56935611	1.63457100	0.76423330
-1.56871611	1.63457100	0.77865000
-1.56807611	1.63457100	0.77137430
-1.56743611	1.58986200	0.79306670
-1.56679611	1.63457100	0.75735200
-1.56615611	1.58986200	0.74332960
-1.56551611	1.58986200	0.74986650
-1.56487611	1.63457100	0.70666640
-1.56423611	1.63457100	0.65934120
-1.56359611	1.58986200	0.61732270
-1.56295611	1.58986200	0.56128180
-1.56231611	1.58986200	0.50528940
-1.56167611	1.58986200	0.44929710
-1.56103611	1.58986200	0.37928250
-1.56039611	1.58986200	0.32324160
-1.55975611	1.58986200	0.23920460
-1.55911611	1.58986200	0.16441580
-1.55847611	1.54500000	0.08520149
-1.55783611	1.58986200	0.01480544
-1.55719611	1.54500000	-0.06880166
-1.55655611	1.58986200	-0.13489930
-1.55591611	1.54500000	-0.21656490
-1.55527611	1.54500000	-0.28460400
-1.55463611	1.54500000	-0.33901630
-1.55399611	1.54500000	-0.42068200
-1.55335611	1.54500000	-0.47509430
-1.55271611	1.54500000	-0.52955380
-1.55207611	1.54500000	-0.58396620
-1.55143611	1.54500000	-0.62479900
-1.55079611	1.54500000	-0.66563180
-1.55015611	1.54500000	-0.67278840
-1.54951611	1.50029000	-0.69920740
-1.54887611	1.50029000	-0.71243970
-1.54823611	1.50029000	-0.72562620
-1.54759611	1.50029000	-0.72562620
-1.54695611	1.50029000	-0.72562620
-1.54631611	1.50029000	-0.71243970
-1.54567611	1.50029000	-0.69920740
-1.54503611	1.50029000	-0.65955620
-1.54439611	1.50029000	-0.63313730
-1.54375611	1.50029000	-0.59348610
-1.54311611	1.50029000	-0.54064830
-1.54247611	1.50029000	-0.50099710
-1.54183611	1.50029000	-0.43492700
-1.54119611	1.50029000	-0.38208930
-1.54055611	1.50029000	-0.31601920
-1.53991611	1.50029000	-0.24994910
-1.53927611	1.50029000	-0.18383320
-1.53863611	1.50029000	-0.10457660
-1.53799611	1.50029000	-0.03850654
-1.53735611	1.50029000	0.02674213
-1.53671611	1.45558000	0.10363690
-1.53607611	1.45558000	0.16773800
-1.53543611	1.45558000	0.24467720
-1.53479611	1.45558000	0.30877830
-1.53415611	1.45558000	0.37287940
-1.53351611	1.45558000	0.42351250
-1.53287611	1.41071800	0.47545020
-1.53223611	1.45558000	0.52671340
-1.53159611	1.45558000	0.57797650
-1.53095611	1.45558000	0.61644610
-1.53031611	1.45558000	0.64212210
-1.52967611	1.45558000	0.64717290
-1.52903611	1.41071800	0.65957220
-1.52839611	1.41071800	0.67201450
-1.52775611	1.41071800	0.68445680
-1.52711611	1.41071800	0.68445680
-1.52647611	1.41071800	0.67201450
-1.52583611	1.41071800	0.65957220
-1.52519611	1.41071800	0.63473060
-1.52455611	1.41071800	0.59744670
-1.52391611	1.41071800	0.54240970
-1.52327611	1.36600900	0.52292190
-1.52263611	1.41071800	0.47319560
-1.52199611	1.41071800	0.41009020
-1.52135611	1.36600900	0.37378620
-1.52071611	1.41071800	0.30178340
-1.52007611	1.36600900	0.24162680
-1.51943611	1.36600900	0.18147020
-1.51879611	1.36600900	0.10572970
-1.51815611	1.32129900	0.04754208
-1.51751611	1.32129900	-0.01064555
-1.51687611	1.32129900	-0.08044653
-1.51623611	1.32129900	-0.15028780
-1.51559611	1.32129900	-0.20847540
-1.51495611	1.32129900	-0.26666310
-1.51431611	1.32129900	-0.32485070
-1.51367611	1.32129900	-0.37138470
-1.51303611	1.32129900	-0.42957230
-1.51239611	1.32129900	-0.47614660
-1.51175611	1.32129900	-0.51106730
-1.51111611	1.32129900	-0.54598790
-1.51047611	1.32129900	-0.58086820
-1.50983611	1.32129900	-0.60417560
-1.50919611	1.32129900	-0.62744250
-1.50855611	1.32129900	-0.63905580
-1.50791611	1.32129900	-0.61735800
-1.50727611	1.27643700	-0.61735800
-1.50663611	1.27643700	-0.61735800
-1.50599611	1.27643700	-0.59488090
-1.50535611	1.27643700	-0.57240400
-1.50471611	1.27643700	-0.54992690
-1.50407611	1.27643700	-0.51619200
-1.50343611	1.27643700	-0.48245700
-1.50279611	1.27643700	-0.43300460
-1.50215611	1.23172700	-0.37876160
-1.50151611	1.23172700	-0.33538220
-1.50087611	1.23172700	-0.30256300
-1.50023611	1.27643700	-0.23772210
-1.49959611	1.23172700	-0.17265300
-1.49895611	1.23172700	-0.11841000
-1.49831611	1.23172700	-0.06416694
-1.49767611	1.23172700	0.00093976
-1.49703611	1.23172700	0.06600887
-1.49639611	1.23172700	0.12025190
-1.49575611	1.23172700	0.17449500
-1.49511611	1.23172700	0.22873800
-1.49447611	1.23172700	0.29384470
-1.49383611	1.23172700	0.33722410
-1.49319611	1.23172700	0.36674110
-1.49255611	1.18686500	0.42402060
-1.49191611	1.23172700	0.45037620
-1.49127611	1.18686500	0.48174390
-1.49063611	1.18686500	0.51311160
-1.48999611	1.18686500	0.54447930
-1.48935611	1.18686500	0.55491100
-1.48871611	1.18686500	0.56537900
-1.48807611	1.18686500	0.55415460
-1.48743611	1.14215500	0.55415460
-1.48679611	1.14215500	0.55415460
-1.48615611	1.14215500	0.53400730
-1.48551611	1.14215500	0.52396850
-1.48487611	1.14215500	0.50385610
-1.48423611	1.14215500	0.47367010
-1.48359611	1.14215500	0.44348400
-1.48295611	1.14215500	0.40322430
-1.48231611	1.14215500	0.36299950
-1.48167611	1.14215500	0.32277460
-1.48103611	1.14215500	0.28251500
-1.48039611	1.14215500	0.22214280
-1.47975611	1.14215500	0.16511750
-1.47911611	1.09744600	0.12154590
-1.47847611	1.14215500	0.05881266
-1.47783611	1.09744600	0.01094506
-1.47719611	1.14215500	-0.03935341
-1.47655611	1.14215500	-0.09582177
-1.47591611	1.09744600	-0.15002400
-1.47527611	1.14215500	-0.20216010
-1.47463611	1.09744600	-0.25048970
-1.47399611	1.09744600	-0.28913990
-1.47335611	1.09744600	-0.33746950
-1.47271611	1.09744600	-0.37615320
-1.47207611	1.09744600	-0.41480340
-1.47143611	1.09744600	-0.42566550
-1.47079611	1.05258300	-0.47281230
-1.47015611	1.09744600	-0.47201940
-1.46951611	1.05258300	-0.49055450
-1.46887611	1.05258300	-0.49983810
-1.46823611	1.05258300	-0.50908960
-1.46759611	1.05258300	-0.50908960
-1.46695611	1.05258300	-0.50908960
-1.46631611	1.05258300	-0.49983810
-1.46567611	1.05258300	-0.48130300
-1.46503611	1.05258300	-0.44308060
-1.46439611	1.00787400	-0.44420060
-1.46375611	1.05258300	-0.41638190
-1.46311611	1.05258300	-0.38859530
-1.46247611	1.05258300	-0.35149290
-1.46183611	1.05258300	-0.29217790
-1.46119611	1.00787400	-0.25668220
-1.46055611	1.00787400	-0.21229730
-1.45991611	1.00787400	-0.16791230
-1.45927611	1.00787400	-0.11463810
-1.45863611	1.00787400	-0.07025311
-1.45799611	1.00787400	-0.02586816
-1.45735611	1.00787400	0.02740610
-1.45671611	1.00787400	0.07176030
-1.45607611	1.00787400	0.11099300
-1.45543611	0.96316420	0.16190400
-1.45479611	0.96316420	0.20432000
-1.45415611	0.96316420	0.24673600
-1.45351611	0.96316420	0.28065710
-1.45287611	0.96316420	0.31460760
-1.45223611	0.96316420	0.34852860
-1.45159611	0.96316420	0.38244970
-1.45095611	0.96316420	0.40790520
-1.45031611	0.96316420	0.43336070
-1.44967611	0.96316420	0.44185560
-1.44903611	0.96316420	0.45881620
-1.44839611	0.96316420	0.46731110
-1.44775611	0.96316420	0.46731110
-1.44711611	0.96316420	0.46731110
-1.44647611	0.96316420	0.45881620
-1.44583611	0.96316420	0.45032120
-1.44519611	0.96316420	0.43336070
-1.44455611	0.96316420	0.38890580
-1.44391611	0.91830190	0.36463600
-1.44327611	0.91830190	0.34039420
-1.44263611	0.91830190	0.30802500
-1.44199611	0.91830190	0.28375520
-1.44135611	0.91830190	0.24331480
-1.44071611	0.91830190	0.20287450
-1.44007611	0.91830190	0.16243410
-1.43943611	0.91830190	0.12199370
-1.43879611	0.91830190	0.07348210
-1.43815611	0.91830190	0.03143301
-1.43751611	0.87359230	-0.00703843
-1.43687611	0.87359230	-0.05318817
-1.43623611	0.87359230	-0.09936456
-1.43559611	0.87359230	-0.13783600
-1.43495611	0.87359230	-0.17630740
-1.43431611	0.87359230	-0.21477890
-1.43367611	0.87359230	-0.25325030
-1.43303611	0.87359230	-0.28401680
-1.43239611	0.87359230	-0.31481000
-1.43175611	0.87359230	-0.33789820
-1.43111611	0.87359230	-0.36866470
-1.43047611	0.87359230	-0.36439270
-1.42983611	0.82888270	-0.39945780
-1.42919611	0.87359230	-0.39360990
-1.42855611	0.82888270	-0.39360990
-1.42791611	0.82888270	-0.40089520
-1.42727611	0.82888270	-0.42251930
-1.42663611	0.87359230	-0.40089520
-1.42599611	0.82888270	-0.38629930
-1.42535611	0.82888270	-0.37901390
-1.42471611	0.82888270	-0.35710740
-1.42407611	0.82888270	-0.33520080
-1.42343611	0.82888270	-0.29633760
-1.42279611	0.78402050	-0.27561670
-1.42215611	0.78402050	-0.26219580
-1.42151611	0.82888270	-0.21347790
-1.42087611	0.78402050	-0.18584210
-1.42023611	0.78402050	-0.14442420
-1.41959611	0.78402050	-0.10989730
-1.41895611	0.78402050	-0.07537048
-1.41831611	0.78402050	-0.03392868
-1.41767611	0.78402050	0.00059818
-1.41703611	0.78402050	0.03510111
-1.41639611	0.78402050	0.07654291
-1.41575611	0.78402050	0.11106980
-1.41511611	0.78402050	0.14559660
-1.41447611	0.78402050	0.18703840
-1.41383611	0.78402050	0.22156530
-1.41319611	0.78402050	0.22844700
-1.41255611	0.73931090	0.26100500
-1.41191611	0.73931090	0.28054420
-1.41127611	0.73931090	0.30660410
-1.41063611	0.73931090	0.31962280
-1.40999611	0.73931090	0.33264140
-1.40935611	0.73931090	0.34566010
-1.40871611	0.73931090	0.35218070
-1.40807611	0.73931090	0.35218070
-1.40743611	0.73931090	0.35870130
-1.40679611	0.73931090	0.35218070
-1.40615611	0.73931090	0.34566010
-1.40551611	0.73931090	0.31865130
-1.40487611	0.69460130	0.30641990
-1.40423611	0.69460130	0.28193600
-1.40359611	0.69460130	0.28054420
-1.40295611	0.73931090	0.26100500
-1.40231611	0.73931090	0.22075800
-1.40167611	0.69460130	0.19629530
-1.40103611	0.69460130	0.16570630
-1.40039611	0.69460130	0.14122240
-1.39975611	0.69460130	0.10450710
-1.39911611	0.69460130	0.07391811
-1.39847611	0.69460130	0.03722403
-1.39783611	0.69460130	0.00622633
-1.39719611	0.64973910	-0.02811762
-1.39655611	0.64973910	-0.06064804
-1.39591611	0.69460130	-0.08534431
-1.39527611	0.64973910	-0.11968830
-1.39463611	0.64973910	-0.14257100
-1.39399611	0.64973910	-0.17691490
-1.39335611	0.64973910	-0.19979770
-1.39271611	0.64973910	-0.22270030
-1.39207611	0.64973910	-0.24558300
-1.39143611	0.64973910	-0.25702440
-1.39079611	0.64973910	-0.27992700
-1.39015611	0.64973910	-0.27131880
-1.38951611	0.60502950	-0.30280970
-1.38887611	0.64973910	-0.30854030
-1.38823611	0.64973910	-0.29262690
-1.38759611	0.60502950	-0.29262690
-1.38695611	0.60502950	-0.29262690
-1.38631611	0.60502950	-0.28730910
-1.38567611	0.60502950	-0.27665500
-1.38503611	0.60502950	-0.26598250
-1.38439611	0.60502950	-0.25532840
-1.38375611	0.60502950	-0.23933810
-1.38311611	0.60502950	-0.22336620
-1.38247611	0.60502950	-0.19670340
-1.38183611	0.60502950	-0.18073150
-1.38119611	0.60502950	-0.15408710
-1.38055611	0.60502950	-0.12744260
-1.37991611	0.60502950	-0.10079820
-1.37927611	0.60502950	-0.06881756
-1.37863611	0.60502950	-0.04217314
-1.37799611	0.60502950	-0.01552873
-1.37735611	0.60502950	0.01523206
-1.37671611	0.56016730	0.04307791
-1.37607611	0.60502950	0.06455249
-1.37543611	0.56016730	0.09416185
-1.37479611	0.56016730	0.11883060
-1.37415611	0.56016730	0.14349940
-1.37351611	0.56016730	0.16322750
-1.37287611	0.56016730	0.18789630
-1.37223611	0.56016730	0.20270100
-1.37159611	0.56016730	0.22242920
-1.37095611	0.56016730	0.23723380
-1.37031611	0.56016730	0.24711500
-1.36967611	0.56016730	0.25697910
-1.36903611	0.56016730	0.26190260
-1.36839611	0.56016730	0.26684320
-1.36775611	0.56016730	0.25009140
-1.36711611	0.51545760	0.27178380
-1.36647611	0.56016730	0.24099890
-1.36583611	0.51545760	0.24099890
-1.36519611	0.51545760	0.23192210
-1.36455611	0.51545760	0.21829910
-1.36391611	0.51545760	0.20467600
-1.36327611	0.51545760	0.19106870
-1.36263611	0.51545760	0.17289940
-1.36199611	0.51545760	0.15474580
-1.36135611	0.51545760	0.13657650
-1.36071611	0.51545760	0.11387670
-1.36007611	0.51545760	0.08326839
-1.35943611	0.47074800	0.06253749
-1.35879611	0.47074800	0.04124668
-1.35815611	0.51545760	0.01693814
-1.35751611	0.47074800	-0.00793032
-1.35687611	0.47074800	-0.02866122
-1.35623611	0.47074800	-0.05354405
-1.35559611	0.47074800	-0.07427495
-1.35495611	0.47074800	-0.09500585
-1.35431611	0.47074800	-0.11573680
-1.35367611	0.47074800	-0.13231570
-1.35303611	0.47074800	-0.15304660
-1.35239611	0.47074800	-0.16964000
-1.35175611	0.47074800	-0.16472900
-1.35111611	0.42588580	-0.19452280
-1.35047611	0.47074800	-0.18722750
-1.34983611	0.42588580	-0.19474000
-1.34919611	0.42588580	-0.22354320
-1.34855611	0.47074800	-0.20598280
-1.34791611	0.42588580	-0.20598280
-1.34727611	0.42588580	-0.20598280
-1.34663611	0.42588580	-0.20223950
-1.34599611	0.42588580	-0.19848330
-1.34535611	0.42588580	-0.19098380
-1.34471611	0.42588580	-0.18348430
-1.34407611	0.42588580	-0.17222850
-1.34343611	0.42588580	-0.16097280
-1.34279611	0.42588580	-0.14597380
-1.34215611	0.42588580	-0.13471800
-1.34151611	0.42588580	-0.11596280
-1.34087611	0.42588580	-0.09035295
-1.34023611	0.38117620	-0.08219556
-1.33959611	0.42588580	-0.05969706
-1.33895611	0.42588580	-0.04094181
-1.33831611	0.42588580	-0.02218656
-1.33767611	0.42588580	0.00032494
-1.33703611	0.42588580	0.01906718
-1.33639611	0.42588580	0.04157868
-1.33575611	0.42588580	0.05400005
-1.33511611	0.38117620	0.07908917
-1.33447611	0.42588580	0.08757269
-1.33383611	0.38117620	0.10435900
-1.33319611	0.38117620	0.13535490
-1.33255611	0.42588580	0.13121940
-1.33191611	0.38117620	0.14464380
-1.33127611	0.38117620	0.15471800
-1.33063611	0.38117620	0.16479210
-1.32999611	0.38117620	0.15138790
-1.32935611	0.33646660	0.17821650
-1.32871611	0.38117620	0.18157840
-1.32807611	0.38117620	0.18157840
-1.32743611	0.38117620	0.18494030
-1.32679611	0.38117620	0.16028040
-1.32615611	0.33646660	0.15731280
-1.32551611	0.33646660	0.17486620
-1.32487611	0.38117620	0.14843060
-1.32423611	0.33646660	0.15807990
-1.32359611	0.38117620	0.12767800
-1.32295611	0.33646660	0.11878550
-1.32231611	0.33646660	0.10693570
-1.32167611	0.33646660	0.09508592
-1.32103611	0.33646660	0.08026854
-1.32039611	0.33646660	0.06544089
-1.31975611	0.33646660	0.05062350
-1.31911611	0.33646660	0.03580612
-1.31847611	0.33646660	0.01803141
-1.31783611	0.33646660	0.00322430
-1.31719611	0.33646660	-0.01456068
-1.31655611	0.33646660	-0.03234565
-1.31591611	0.33646660	-0.04419545
-1.31527611	0.33646660	-0.06198042
-1.31463611	0.33646660	-0.07679780
-1.31399611	0.33646660	-0.09161519
-1.31335611	0.33646660	-0.10346500
-1.31271611	0.33646660	-0.11532510
-1.31207611	0.33646660	-0.12717490
-1.31143611	0.33646660	-0.11792500
-1.31079611	0.29160440	-0.12563190
-1.31015611	0.29160440	-0.13076680
-1.30951611	0.29160440	-0.13590170
-1.30887611	0.29160440	-0.14103660
-1.30823611	0.29160440	-0.14103660
-1.30759611	0.29160440	-0.14103660
-1.30695611	0.29160440	-0.16273450
-1.30631611	0.33646660	-0.13847360
-1.30567611	0.29160440	-0.13590170
-1.30503611	0.29160440	-0.12819490
-1.30439611	0.29160440	-0.12305990
-1.30375611	0.29160440	-0.11535310
-1.30311611	0.29160440	-0.08897162
-1.30247611	0.24689470	-0.09737648
-1.30183611	0.29160440	-0.07375120
-1.30119611	0.24689470	-0.06287841
-1.30055611	0.24689470	-0.05200560
-1.29991611	0.24689470	-0.04113280
-1.29927611	0.24689470	-0.03316781
-1.29863611	0.29160440	-0.02032607
-1.29799611	0.29160440	-0.00633682
-1.29735611	0.24689470	0.00671356
-1.29671611	0.24689470	0.01757883
-1.29607611	0.24689470	0.03617578
-1.29543611	0.29160440	0.04901751
-1.29479611	0.29160440	0.06185925
-1.29415611	0.29160440	0.07470098
-1.29351611	0.29160440	0.07194284
-1.29287611	0.24689470	0.08064560
-1.29223611	0.24689470	0.08934084
-1.29159611	0.24689470	0.09586602
-1.29095611	0.24689470	0.10456120
-1.29031611	0.24689470	0.10891640
-1.28967611	0.24689470	0.11326400
-1.28903611	0.24689470	0.11543410
-1.28839611	0.24689470	0.11761160
-1.28775611	0.24689470	0.11978920
-1.28711611	0.24689470	0.11761160
-1.28647611	0.24689470	0.11543410
-1.28583611	0.24689470	0.11326400
-1.28519611	0.24689470	0.11108640
-1.28455611	0.24689470	0.10456120
-1.28391611	0.24689470	0.09803607
-1.28327611	0.24689470	0.09151841
-1.28263611	0.24689470	0.08281564
-1.28199611	0.24689470	0.07412041
-1.28135611	0.24689470	0.06541765
-1.28071611	0.24689470	0.05454485
-1.28007611	0.24689470	0.04367205
-1.27943611	0.24689470	0.03062920
-1.27879611	0.24689470	0.01975640
-1.27815611	0.24689470	0.00888360
-1.27751611	0.24689470	-0.00415924
-1.27687611	0.24689470	-0.01503205
-1.27623611	0.24689470	-0.02808242
-1.27559611	0.24689470	-0.03895522
-1.27495611	0.24689470	-0.05200560
-1.27431611	0.24689470	-0.06070083
-1.27367611	0.24689470	-0.07157363
-1.27303611	0.24689470	-0.08026886
-1.27239611	0.24689470	-0.08897162
-1.27175611	0.24689470	-0.07820351
-1.27111611	0.20218510	-0.10202200
-1.27047611	0.24689470	-0.11071720
-1.26983611	0.24689470	-0.11289480
-1.26919611	0.24689470	-0.09601124
-1.26855611	0.20218510	-0.11941250
-1.26791611	0.24689470	-0.09778832
-1.26727611	0.20218510	-0.09778832
-1.26663611	0.20218510	-0.09778832
-1.26599611	0.20218510	-0.09422801
-1.26535611	0.20218510	-0.09245093
-1.26471611	0.20218510	-0.08710738
-1.26407611	0.20218510	-0.08354706
-1.26343611	0.20218510	-0.07642026
-1.26279611	0.20218510	-0.08679405
-1.26215611	0.24689470	-0.06217284
-1.26151611	0.20218510	-0.05505221
-1.26087611	0.20218510	-0.04792541
-1.26023611	0.20218510	-0.03902154
-1.25959611	0.20218510	-0.02834059
-1.25895611	0.20218510	-0.02373481
-1.25831611	0.24689470	-0.00874961
-1.25767611	0.20218510	0.00018837
-1.25703611	0.24689470	0.00905196
-1.25639611	0.20218510	0.01973907
-1.25575611	0.20218510	0.02864294
-1.25511611	0.20218510	0.03754681
-1.25447611	0.20218510	0.04823393
-1.25383611	0.20218510	0.05535455
-1.25319611	0.20218510	0.06247518
-1.25255611	0.20218510	0.06960199
-1.25191611	0.20218510	0.07672261
-1.25127611	0.20218510	0.08206617
-1.25063611	0.20218510	0.08740973
-1.24999611	0.20218510	0.09097004
-1.24935611	0.20218510	0.09453036
-1.24871611	0.20218510	0.09631360
-1.24807611	0.20218510	0.09631360
-1.24743611	0.20218510	0.09809684
-1.24679611	0.20218510	0.09631360
-1.24615611	0.20218510	0.09453036
-1.24551611	0.20218510	0.09275328
-1.24487611	0.20218510	0.08919297
-1.24423611	0.20218510	0.08384942
-1.24359611	0.20218510	0.07672261
-1.24295611	0.20218510	0.07137906
-1.24231611	0.20218510	0.06425843
-1.24167611	0.20218510	0.05713779
-1.24103611	0.20218510	0.04823393
-1.24039611	0.20218510	0.03932388
-1.23975611	0.20218510	0.03042001
-1.23911611	0.20218510	0.02151615
-1.23847611	0.20218510	0.01083520
-1.23783611	0.20218510	0.00150760
-1.23719611	0.15732290	-0.00696637
-1.23655611	0.20218510	-0.01765348
-1.23591611	0.20218510	-0.02655735
-1.23527611	0.20218510	-0.03724447
-1.23463611	0.20218510	-0.04614833
-1.23399611	0.20218510	-0.05326897
-1.23335611	0.20218510	-0.06217284
-1.23271611	0.20218510	-0.06929964
-1.23207611	0.20218510	-0.07642026
-1.23143611	0.20218510	-0.06223394
-1.23079611	0.15732290	-0.08710738
-1.23015611	0.20218510	-0.07193729
-1.22951611	0.15732290	-0.09422801
-1.22887611	0.20218510	-0.09601124
-1.22823611	0.20218510	-0.09778832
-1.22759611	0.20218510	-0.09957156
-1.22695611	0.20218510	-0.07609038
-1.22631611	0.15732290	-0.09601124
-1.22567611	0.20218510	-0.09422801
-1.22503611	0.20218510	-0.09066769
-1.22439611	0.20218510	-0.08532413
-1.22375611	0.20218510	-0.07998057
-1.22311611	0.20218510	-0.07285995
-1.22247611	0.20218510	-0.06573315
-1.22183611	0.20218510	-0.05861252
-1.22119611	0.20218510	-0.05149189
-1.22055611	0.20218510	-0.04258802
-1.21991611	0.20218510	-0.03368415
-1.21927611	0.20218510	-0.01789430
-1.21863611	0.15732290	-0.01409317
-1.21799611	0.20218510	-0.00518930
-1.21735611	0.20218510	0.00549782
-1.21671611	0.20218510	0.01439552
-1.21607611	0.20218510	0.01951713
-1.21543611	0.15732290	0.03398650
-1.21479611	0.20218510	0.04289037
-1.21415611	0.20218510	0.05179424
-1.21351611	0.20218510	0.05891487
-1.21287611	0.20218510	0.05138789
-1.21223611	0.15732290	0.07316230
-1.21159611	0.20218510	0.08028293
-1.21095611	0.20218510	0.08562648
-1.21031611	0.20218510	0.09097004
-1.20967611	0.20218510	0.09275328
-1.20903611	0.20218510	0.09453036
-1.20839611	0.20218510	0.09631360
-1.20775611	0.20218510	0.09809684
-1.20711611	0.20218510	0.09809684
-1.20647611	0.20218510	0.09631360
-1.20583611	0.20218510	0.09275328
-1.20519611	0.20218510	0.08919297
-1.20455611	0.20218510	0.08562648
-1.20391611	0.20218510	0.08028293
-1.20327611	0.20218510	0.07494554
-1.20263611	0.20218510	0.06960199
-1.20199611	0.20218510	0.06069811
-1.20135611	0.20218510	0.05357131
-1.20071611	0.20218510	0.04466744
-1.20007611	0.20218510	0.02782811
-1.19943611	0.15732290	0.02685970
-1.19879611	0.20218510	0.01617876
-1.19815611	0.20218510	0.00888360
-1.19751611	0.24689470	-0.00340606
-1.19687611	0.20218510	-0.01230993
-1.19623611	0.20218510	-0.02299704
-1.19559611	0.20218510	-0.03190091
-1.19495611	0.20218510	-0.04258802
-1.19431611	0.20218510	-0.04970865
-1.19367611	0.20218510	-0.05682928
-1.19303611	0.20218510	-0.08026886
-1.19239611	0.24689470	-0.07285995
-1.19175611	0.20218510	-0.07820351
-1.19111611	0.20218510	-0.08354706
-1.19047611	0.20218510	-0.08888445
-1.18983611	0.20218510	-0.11289480
-1.18919611	0.24689470	-0.09422801
-1.18855611	0.20218510	-0.11941250
-1.18791611	0.24689470	-0.11941250
-1.18727611	0.24689470	-0.11941250
-1.18663611	0.24689470	-0.11724240
-1.18599611	0.24689470	-0.09422801
-1.18535611	0.20218510	-0.11289480
-1.18471611	0.24689470	-0.10636960
-1.18407611	0.24689470	-0.10202200
-1.18343611	0.24689470	-0.09331924
-1.18279611	0.24689470	-0.08679405
-1.18215611	0.24689470	-0.06217284
-1.18151611	0.20218510	-0.05505221
-1.18087611	0.20218510	-0.05852325
-1.18023611	0.24689470	-0.04765045
-1.17959611	0.24689470	-0.03677765
-1.17895611	0.24689470	-0.02373481
-1.17831611	0.24689470	-0.01068443
-1.17767611	0.24689470	0.00018837
-1.17703611	0.24689470	0.01105364
-1.17639611	0.24689470	0.02410402
-1.17575611	0.24689470	0.03497682
-1.17511611	0.24689470	0.04584962
-1.17447611	0.24689470	0.05672242
-1.17383611	0.24689470	0.06759522
-1.17319611	0.24689470	0.07846802
-1.17255611	0.24689470	0.08499322
-1.17191611	0.24689470	0.09368845
-1.17127611	0.24689470	0.10021360
-1.17063611	0.24689470	0.10673880
-1.16999611	0.24689470	0.11108640
-1.16935611	0.24689470	0.11543410
-1.16871611	0.24689470	0.11761160
-1.16807611	0.24689470	0.11978920
-1.16743611	0.24689470	0.11978920
-1.16679611	0.24689470	0.11761160
-1.16615611	0.24689470	0.11543410
-1.16551611	0.24689470	0.11326400
-1.16487611	0.24689470	0.10673880
-1.16423611	0.24689470	0.10239120
-1.16359611	0.24689470	0.09586602
-1.16295611	0.24689470	0.08716326
-1.16231611	0.24689470	0.07846802
-1.16167611	0.24689470	0.06977279
-1.16103611	0.24689470	0.05890000
-1.16039611	0.24689470	0.05019723
-1.15975611	0.24689470	0.03714686
-1.15911611	0.24689470	0.02627406
-1.15847611	0.24689470	0.01540125
-1.15783611	0.24689470	0.00236595
-1.15719611	0.24689470	-0.01068443
