Частота	A * B
(kГц)	(?)

12.87460327	0.07600791
12.89844513	0.08007082
12.92228699	0.06411758
12.94612885	0.06188497
12.96997070	0.06281631
12.99381256	0.08875243
13.01765442	0.09628515
13.04149628	0.06048424
13.06533813	0.07477837
13.08917999	0.15486310
13.11302185	0.13148840
13.13686371	0.03985329
13.16070557	0.20617740
13.18454742	0.31045310
13.20838928	0.15151760
13.23223114	0.65056590
13.25607300	2.03606900
13.27991486	2.05633000
13.30375671	0.71377220
13.32759857	0.23533980
13.35144043	0.38073770
13.37528229	0.25626960
13.39912415	0.06765758
13.42296600	0.12241270
13.44680786	0.14294700
13.47064972	0.08554018
13.49449158	0.06268907
13.51833344	0.07089227
13.54217529	0.07473519
13.56601715	0.07287301
13.58985901	0.05227756
13.61370087	0.03413912
13.63754272	0.07534283
13.66138458	0.07643865
13.68522644	0.02645003
13.70906830	0.04504875
13.73291016	0.09666158
13.75675201	0.06661051
13.78059387	0.01100616
13.80443573	0.08412119
13.82827759	0.11062940
13.85211945	0.04668684
13.87596130	0.04719878
13.89980316	0.13400740
13.92364502	0.11048890
13.94748688	0.02626270
13.97132874	0.13423500
13.99517059	0.22056430
14.01901245	0.12014990
14.04285431	0.17116760
14.06669617	0.41187190
14.09053802	0.41739380
14.11437988	0.16983760
14.13822174	0.05007026
14.16206360	0.00697420
14.18590546	0.04177529
14.20974731	0.05723517
14.23358917	0.04160510
14.25743103	0.04509027
14.28127289	0.04974270
14.30511475	0.04751517
14.32895660	0.05831771
14.35279846	0.04917796
14.37664032	0.04740286
14.40048218	0.04813053
14.42432404	0.06599358
14.44816589	0.04039538
14.47200775	0.03686617
14.49584961	0.06089979
14.51969147	0.05806183
14.54353333	0.02163012
14.56737518	0.03909234
14.59121704	0.06786113
14.61505890	0.04346464
14.63890076	0.01650039
14.66274261	0.05611121
14.68658447	0.07478335
14.71042633	0.08218543
14.73426819	0.07778598
14.75811005	0.08564618
14.78195190	0.29657520
14.80579376	0.44103350
14.82963562	0.26180970
14.85347748	0.17061140
14.87731934	0.44675560
14.90116119	0.45543490
14.92500305	0.13244290
14.94884491	0.10315090
14.97268677	0.21315530
14.99652863	0.13865580
15.02037048	0.00736356
15.04421234	0.11167360
15.06805420	0.13809570
15.09189606	0.05359581
15.11573792	0.04578211
15.13957977	0.10312570
15.16342163	0.08763956
15.18726349	0.03484582
15.21110535	0.06380846
15.23494720	0.08339144
15.25878906	0.06878766
15.28263092	0.05945688
15.30647278	0.06221612
15.33031464	0.07615526
15.35415649	0.09715407
15.37799835	0.07832275
15.40184021	0.05141865
15.42568207	0.12830850
15.44952393	0.15627470
15.47336578	0.07479262
15.49720764	0.12309280
15.52104950	0.30374590
15.54489136	0.25748520
15.56873322	0.29408460
15.59257507	1.89548500
15.61641693	2.95704700
15.64025879	1.63214200
15.66410065	0.31600590
15.68794250	0.32837440
15.71178436	0.33553130
15.73562622	0.12211950
15.75946808	0.09109432
15.78330994	0.14906050
15.80715179	0.11450230
15.83099365	0.06159401
15.85483551	0.07087621
15.87867737	0.07645823
15.90251923	0.07539385
15.92636108	0.06403302
15.95020294	0.03743336
15.97404480	0.05990468
15.99788666	0.08446999
16.02172852	0.05182396
16.04557037	0.01736248
16.06941223	0.08470583
16.09325409	0.09008481
16.11709595	0.02862798
16.14093781	0.05195616
16.16477966	0.11741940
16.18862152	0.08036134
16.21246338	0.01961615
16.23630524	0.10921910
16.26014709	0.14544760
16.28398895	0.05845552
16.30783081	0.08044898
16.33167267	0.23138590
16.35551453	0.19322950
16.37935638	0.11398430
16.40319824	0.31121360
16.42704010	0.46225970
16.45088196	0.27421780
16.47472382	0.07843750
16.49856567	0.02587209
16.52240753	0.02592102
16.54624939	0.05972763
16.57009125	0.04569146
16.59393311	0.03893630
16.61777496	0.04230371
16.64161682	0.05485445
16.66545868	0.04663177
16.68930054	0.05382524
16.71314240	0.04754745
16.73698425	0.04528423
16.76082611	0.06052850
16.78466797	0.04985302
16.80850983	0.04082889
16.83235168	0.04658788
16.85619354	0.06562578
16.88003540	0.03456660
16.90387726	0.02767602
16.92771912	0.05941555
16.95156097	0.05840067
16.97540283	0.01150904
16.99924469	0.03972849
17.02308655	0.06830535
17.04692841	0.07506039
17.07077026	0.07347679
17.09461212	0.06799199
17.11845398	0.19081980
17.14229584	0.42226800
17.16613770	0.36504570
17.18997955	0.15529300
17.21382141	0.29301290
17.23766327	0.46789810
17.26150513	0.24816390
