Частота	A * B
(kГц)	(?)

14.73426819	0.04784807
14.75811005	0.04638034
14.78195190	0.24748090
14.80579376	0.38623840
14.82963562	0.18727100
14.85347748	0.13131200
14.87731934	0.45119660
14.90116119	0.46658710
14.92500305	0.16240590
14.94884491	0.06432521
14.97268677	0.14745990
14.99652863	0.08512936
15.02037048	0.03538437
15.04421234	0.03373900
15.06805420	0.07501314
15.09189606	0.06915335
15.11573792	0.09609414
15.13957977	0.11590900
15.16342163	0.14459250
15.18726349	0.13501120
15.21110535	0.13085500
15.23494720	0.16939790
15.25878906	0.18010200
15.28263092	0.14255750
15.30647278	0.13873380
15.33031464	0.16880930
15.35415649	0.15332260
15.37799835	0.10502840
15.40184021	0.10355070
15.42568207	0.11939280
15.44952393	0.09545074
15.47336578	0.03523576
15.49720764	0.07470223
15.52104950	0.24727310
15.54489136	0.18647530
15.56873322	0.37441500
15.59257507	1.90322800
15.61641693	2.95667500
15.64025879	1.62667600
15.66410065	0.16736080
15.68794250	0.25943560
15.71178436	0.28420610
15.73562622	0.07896857
15.75946808	0.04158672
15.78330994	0.11107140
15.80715179	0.12824090
15.83099365	0.10731300
15.85483551	0.10599760
15.87867737	0.15458990
15.90251923	0.16575170
15.92636108	0.13107730
15.95020294	0.13455820
15.97404480	0.16426820
15.99788666	0.15218230
16.02172852	0.12178100
16.04557037	0.11454910
16.06941223	0.11593020
16.09325409	0.09865980
16.11709595	0.09197602
16.14093781	0.04394966
16.16477966	0.03500618
16.18862152	0.03901084
16.21246338	0.05560904
16.23630524	0.07020048
16.26014709	0.08752573
16.28398895	0.04939993
16.30783081	0.11621330
16.33167267	0.24841930
16.35551453	0.20714620
16.37935638	0.03462284
16.40319824	0.24934830
16.42704010	0.41198550
16.45088196	0.22082490
16.47472382	0.03367661
16.49856567	0.04674499
16.52240753	0.08878853
16.54624939	0.10066670
16.57009125	0.06918017
16.59393311	0.07151245
16.61777496	0.10463760
16.64161682	0.10508830
16.66545868	0.07271458
16.68930054	0.05512252
16.71314240	0.08431023
16.73698425	0.10150540
16.76082611	0.08426692
16.78466797	0.06205541
16.80850983	0.07955244
16.83235168	0.10627310
16.85619354	0.11464900
16.88003540	0.09820268
16.90387726	0.08883382
16.92771912	0.11363700
16.95156097	0.13573630
16.97540283	0.10689220
16.99924469	0.08000331
17.02308655	0.10392770
17.04692841	0.11253380
17.07077026	0.06757981
17.09461212	0.03536491
17.11845398	0.14073090
17.14229584	0.37258460
17.16613770	0.30327940
17.18997955	0.02824554
17.21382141	0.29955250
17.23766327	0.47415780
17.26150513	0.26676840
17.28534698	0.06494059
17.30918884	0.10987540
17.33303070	0.12616540
17.35687256	0.01769799
17.38071442	0.03948624
17.40455627	0.05918571
17.42839813	0.06291373
17.45223999	0.08764888
17.47608185	0.10102520
17.49992371	0.13541780
17.52376556	0.13743700
17.54760742	0.12780760
17.57144928	0.14955910
17.59529114	0.18222640
17.61913300	0.15826740
17.64297485	0.13117660
17.66681671	0.15877740
17.69065857	0.16824520
17.71450043	0.12157980
17.73834229	0.10194140
17.76218414	0.11174880
17.78602600	0.12140220
17.80986786	0.04943410
17.83370972	0.02984582
17.85755157	0.19095410
17.88139343	0.25487870
17.90523529	0.20564660
17.92907715	1.54468300
17.95291901	3.82977600
17.97676086	3.26976800
18.00060272	0.87883010
18.02444458	0.14609740
18.04828644	0.30328540
18.07212830	0.16507240
18.09597015	0.03576142
18.11981201	0.07899193
18.14365387	0.13090930
18.16749573	0.11480960
18.19133759	0.10018990
18.21517944	0.13508440
18.23902130	0.17015250
18.26286316	0.14686110
18.28670502	0.12719600
18.31054688	0.15678510
18.33438873	0.16678150
18.35823059	0.13204260
18.38207245	0.11896610
18.40591431	0.11943310
18.42975616	0.11049290
18.45359802	0.09544381
18.47743988	0.06917121
18.50128174	0.03897648
18.52512360	0.02746197
18.54896545	0.05748624
18.57280731	0.04427784
18.59664917	0.10164720
18.62049103	0.05778904
18.64433289	0.07566863
18.66817474	0.22024520
18.69201660	0.27561780
18.71585846	0.12301950
18.73970032	0.12719470
18.76354218	0.38124370
18.78738403	0.33057820
18.81122589	0.07964114
18.83506775	0.03724160
18.85890961	0.06882010
18.88275146	0.10530880
18.90659332	0.08478475
18.93043518	0.06600334
18.95427704	0.09625770
18.97811890	0.11422410
19.00196075	0.09070749
19.02580261	0.06089570
19.04964447	0.07560182
19.07348633	0.10089380
19.09732819	0.09502487
19.12117004	0.06805111
19.14501190	0.06513514
19.16885376	0.09650383
19.19269562	0.11102930
19.21653748	0.10304630
19.24037933	0.08289534
19.26422119	0.09807251
19.28806305	0.12828400
19.31190491	0.11992300
19.33574677	0.08208378
19.35958862	0.08869618
19.38343048	0.11408460
19.40727234	0.08708839
19.43111420	0.03826347
19.45495605	0.06230852
19.47879791	0.29402620
19.50263977	0.38183320
19.52648163	0.14666000
19.55032349	0.15333850
19.57416534	0.40389670
19.59800720	0.35531040
19.62184906	0.10750200
19.64569092	0.06647120
19.66953278	0.13492630
19.69337463	0.05555944
19.71721649	0.04574487
19.74105835	0.03487331
19.76490021	0.06443252
19.78874207	0.06955759
19.81258392	0.09634784
19.83642578	0.11849140
19.86026764	0.13754220
19.88410950	0.12891920
19.90795135	0.13293890
19.93179321	0.17286770
19.95563507	0.17194450
19.97947693	0.13537870
20.00331879	0.14390600
20.02716064	0.17165710
20.05100250	0.14475470
20.07484436	0.10204350
20.09868622	0.10745940
20.12252808	0.12681450
20.14636993	0.08418093
20.17021179	0.03316998
20.19405365	0.11172990
20.21789551	0.27751210
20.24173737	0.18328100
20.26557922	1.12552200
20.28942108	4.75319400
20.31326294	6.23802000
20.33710480	2.86858200
20.36094666	0.20717210
20.38478851	0.26802760
20.40863037	0.24933130
20.43247223	0.04822012
20.45631409	0.04747676
20.48015594	0.11967390
20.50399780	0.12293850
20.52783966	0.10433290
20.55168152	0.11407210
20.57552338	0.16312590
20.59936523	0.16269980
20.62320709	0.12913670
20.64704895	0.14474700
20.67089081	0.17214110
20.69473267	0.14932480
20.71857452	0.12247070
20.74241638	0.12138710
20.76625824	0.12242960
20.79010010	0.09869182
20.81394196	0.08830281
20.83778381	0.04340885
20.86162567	0.04231415
20.88546753	0.04276641
20.90930939	0.04142019
20.93315125	0.08923118
20.95699310	0.09067317
20.98083496	0.05337913
21.00467682	0.16044190
21.02851868	0.31044760
21.05236053	0.22134080
21.07620239	0.02710008
21.10004425	0.28891190
21.12388611	0.39844280
21.14772797	0.17491810
21.17156982	0.03312632
21.19541168	0.04920174
21.21925354	0.09778160
21.24309540	0.10042960
21.26693726	0.07031203
21.29077911	0.08405182
21.31462097	0.11671420
21.33846283	0.10658690
21.36230469	0.07436237
21.38614655	0.06968512
21.40998840	0.09681771
21.43383026	0.10267650
21.45767212	0.07982077
21.48151398	0.05836454
21.50535583	0.08280274
21.52919769	0.10610050
21.55303955	0.10587090
21.57688141	0.08314902
21.60072327	0.08437800
21.62456512	0.11436190
21.64840698	0.12660310
21.67224884	0.09205546
21.69609070	0.07674899
21.71993256	0.10585370
21.74377441	0.10232710
21.76761627	0.05177154
21.79145813	0.03504767
21.81529999	0.18468100
21.83914185	0.39502570
21.86298370	0.26919580
21.88682556	0.03273414
21.91066742	0.28915500
21.93450928	0.38744430
21.95835114	0.18428840
21.98219299	0.05422612
22.00603485	0.11008480
22.02987671	0.09885149
22.05371857	0.03228682
22.07756042	0.03660957
22.10140228	0.05587417
22.12524414	0.05370412
22.14908600	0.09083142
22.17292786	0.10242800
22.19676971	0.13222480
22.22061157	0.12930410
22.24445343	0.12587440
22.26829529	0.15471470
22.29213715	0.17818620
22.31597900	0.14795570
22.33982086	0.13189490
22.36366272	0.16427440
22.38750458	0.16364200
22.41134644	0.11315360
22.43518829	0.10382260
22.45903015	0.11924200
22.48287201	0.11832530
22.50671387	0.04295167
22.53055573	0.05287790
22.55439758	0.22660360
22.57823944	0.25216370
22.60208130	0.87010350
22.62592316	7.16196200
22.64976501	14.74280000
22.67360687	10.67185000
22.69744873	2.28750400
22.72129059	0.17110240
22.74513245	0.27791420
22.76897430	0.12451220
22.79281616	0.03733809
22.81665802	0.09350123
22.84049988	0.12833200
22.86434174	0.10973980
22.88818359	0.10205890
22.91202545	0.14620120
22.93586731	0.17104060
22.95970917	0.14169440
22.98355103	0.13305460
23.00739288	0.16755350
23.03123474	0.16694940
23.05507660	0.12976480
23.07891846	0.12321650
23.10276031	0.12834920
23.12660217	0.11085880
23.15044403	0.09549059
23.17428589	0.06237266
23.19812775	0.05152333
23.22196960	0.02912630
23.24581146	0.05168956
23.26965332	0.05514603
23.29349518	0.11549630
23.31733704	0.05550120
23.34117889	0.09900483
23.36502075	0.29264470
23.38886261	0.31510270
23.41270447	0.10943130
23.43654633	0.16813830
23.46038818	0.39519970
23.48423004	0.28725000
23.50807190	0.05594060
23.53191376	0.03719390
23.55575562	0.08095977
23.57959747	0.10935510
23.60343933	0.08286873
23.62728119	0.07483245
23.65112305	0.11073010
23.67496490	0.11949570
23.69880676	0.09030075
23.72264862	0.07023050
23.74649048	0.09118230
23.77033234	0.10596110
23.79417419	0.09274766
23.81801605	0.06270133
23.84185791	0.06838053
23.86569977	0.09817449
23.88954163	0.10647940
23.91338348	0.08810310
23.93722534	0.07357034
23.96106720	0.09832381
23.98490906	0.12399360
24.00875092	0.10507750
24.03259277	0.07314427
24.05643463	0.09080131
24.08027649	0.10978420
24.10411835	0.07100618
24.12796021	0.03480125
24.15180206	0.08817630
24.17564392	0.33662640
24.19948578	0.36622130
24.22332764	0.10662370
24.24716949	0.16708110
24.27101135	0.35215010
24.29485321	0.26436120
24.31869507	0.07666692
24.34253693	0.07057281
24.36637878	0.11769900
24.39022064	0.03744088
24.41406250	0.05116677
24.43790436	0.03513138
24.46174622	0.05186586
24.48558807	0.07340880
24.50942993	0.09702599
24.53327179	0.11856880
24.55711365	0.12970330
24.58095551	0.12323690
24.60479736	0.13701830
24.62863922	0.17285720
24.65248108	0.16285910
24.67632294	0.12907810
24.70016479	0.15018070
24.72400665	0.17067610
24.74784851	0.13612840
24.77169037	0.10204280
24.79553223	0.11313990
24.81937408	0.12305940
24.84321594	0.08412477
24.86705780	0.04555785
24.89089966	0.20193110
24.91474152	0.23465240
24.93858337	0.20715070
24.96242523	10.89982000
24.98626709	37.38061000
25.01010895	41.60767000
25.03395081	15.84044000
25.05779266	1.16794000
25.08163452	0.32164780
25.10547638	0.15544850
25.12931824	0.05142891
25.15316010	0.05122226
25.17700195	0.13391660
25.20084381	0.11480880
25.22468567	0.10103690
25.24852753	0.12239580
25.27236938	0.16993110
25.29621124	0.15726440
25.32005310	0.13008140
25.34389496	0.15451150
25.36773682	0.17774950
25.39157867	0.14436250
25.41542053	0.12549620
25.43926239	0.12880340
25.46310425	0.12684420
25.48694611	0.09764976
25.51078796	0.08437714
25.53462982	0.05119380
25.55847168	0.04623917
25.58231354	0.04485816
25.60615540	0.02765303
25.62999725	0.11254330
25.65383911	0.08995699
25.67768097	0.06230134
25.70152283	0.22628190
25.72536469	0.37774120
25.74920654	0.22717330
