Время	Канал A	A * B
-2.30683890	0.47877440	0.01657906
-2.30619890	0.46076850	0.03687048
-2.30555890	0.46076850	0.06360377
-2.30491890	0.47877440	0.08468813
-2.30427890	0.47877440	0.10577250
-2.30363890	0.47877440	0.12685690
-2.30299890	0.47877440	0.14237740
-2.30235890	0.46076850	0.15455510
-2.30171890	0.46076850	0.17079660
-2.30107890	0.46076850	0.19011000
-2.30043890	0.47877440	0.19513790
-2.29979890	0.46076850	0.20326570
-2.29915890	0.46076850	0.21137950
-2.29851890	0.46076850	0.21542930
-2.29787890	0.46076850	0.21949320
-2.29723890	0.46076850	0.21949320
-2.29659890	0.46076850	0.21949320
-2.29595890	0.46076850	0.21542930
-2.29531890	0.46076850	0.20731560
-2.29467890	0.46076850	0.19920180
-2.29403890	0.46076850	0.19108810
-2.29339890	0.46076850	0.17891040
-2.29275890	0.46076850	0.16266880
-2.29211890	0.46076850	0.15050520
-2.29147890	0.46076850	0.13426360
-2.29083890	0.46076850	0.11397220
-2.29019890	0.46076850	0.09368082
-2.28955890	0.46076850	0.07051177
-2.28891890	0.44270150	0.05309799
-2.28827890	0.46076850	0.02874266
-2.28763890	0.46076850	0.00846530
-2.28699890	0.46076850	-0.01587596
-2.28635890	0.46076850	-0.03616738
-2.28571890	0.46076850	-0.05424502
-2.28507890	0.44270150	-0.08081412
-2.28443890	0.46076850	-0.10110550
-2.28379890	0.46076850	-0.12139700
-2.28315890	0.46076850	-0.13224170
-2.28251890	0.44270150	-0.15173740
-2.28187890	0.44270150	-0.16732870
-2.28123890	0.44270150	-0.18227120
-2.28059890	0.46076850	-0.18682440
-2.27995890	0.44270150	-0.19852460
-2.27931890	0.44270150	-0.20632020
-2.27867890	0.44270150	-0.21022480
-2.27803890	0.44270150	-0.21411580
-2.27739890	0.44270150	-0.21411580
-2.27675890	0.44270150	-0.21411580
-2.27611890	0.44270150	-0.21411580
-2.27547890	0.44270150	-0.20632020
-2.27483890	0.44270150	-0.19852460
-2.27419890	0.44270150	-0.19072900
-2.27355890	0.44270150	-0.17902880
-2.27291890	0.44270150	-0.16732870
-2.27227890	0.44270150	-0.15173740
-2.27163890	0.44270150	-0.13613270
-2.27099890	0.44270150	-0.11663690
-2.27035890	0.44270150	-0.09714114
-2.26971890	0.44270150	-0.07823306
-2.26907890	0.42469560	-0.05814958
-2.26843890	0.44270150	-0.03865380
-2.26779890	0.44270150	-0.01525346
-2.26715890	0.44270150	0.00406978
-2.26651890	0.42469560	0.02649244
-2.26587890	0.42469560	0.04519527
-2.26523890	0.42469560	0.06660721
-2.26459890	0.44270150	0.08634669
-2.26395890	0.42469560	0.10131670
-2.26331890	0.42469560	0.12001960
-2.26267890	0.42469560	0.14069930
-2.26203890	0.44270150	0.14993370
-2.26139890	0.42469560	0.17189520
-2.26075890	0.44270150	0.17612810
-2.26011890	0.42469560	0.18360660
-2.25947890	0.42469560	0.19108510
-2.25883890	0.42469560	0.19856370
-2.25819890	0.42469560	0.20230940
-2.25755890	0.42469560	0.20230940
-2.25691890	0.42469560	0.20230940
-2.25627890	0.42469560	0.19856370
-2.25563890	0.42469560	0.19483090
-2.25499890	0.42469560	0.19108510
-2.25435890	0.42469560	0.17986090
-2.25371890	0.42469560	0.17238230
-2.25307890	0.42469560	0.15742520
-2.25243890	0.42469560	0.14245520
-2.25179890	0.42469560	0.13123090
-2.25115890	0.42469560	0.11252810
-2.25051890	0.42469560	0.09382523
-2.24987890	0.42469560	0.08221193
-2.24923890	0.44270150	0.06016532
-2.24859890	0.42469560	0.03771673
-2.24795890	0.42469560	0.01528111
-2.24731890	0.42469560	-0.00342172
-2.24667890	0.42469560	-0.02212456
-2.24603890	0.42469560	-0.04456018
-2.24539890	0.42469560	-0.06326301
-2.24475890	0.42469560	-0.08571159
-2.24411890	0.42469560	-0.10066870
-2.24347890	0.42469560	-0.11937150
-2.24283890	0.42469560	-0.13434160
-2.24219890	0.42469560	-0.14929860
-2.24155890	0.42469560	-0.16426870
-2.24091890	0.42469560	-0.17549300
-2.24027890	0.42469560	-0.18670430
-2.23963890	0.42469560	-0.19419580
-2.23899890	0.42469560	-0.20167430
-2.23835890	0.42469560	-0.19666890
-2.23771890	0.40662860	-0.20540710
-2.23707890	0.42469560	-0.20915290
-2.23643890	0.42469560	-0.20540710
-2.23579890	0.42469560	-0.20167430
-2.23515890	0.42469560	-0.19419580
-2.23451890	0.42469560	-0.18670430
-2.23387890	0.42469560	-0.17922580
-2.23323890	0.42469560	-0.16426870
-2.23259890	0.42469560	-0.15304440
-2.23195890	0.42469560	-0.13807430
-2.23131890	0.42469560	-0.11937150
-2.23067890	0.42469560	-0.10441440
-2.23003890	0.42469560	-0.08934553
-2.22939890	0.44270150	-0.06700876
-2.22875890	0.42469560	-0.04456018
-2.22811890	0.42469560	-0.02585735
-2.22747890	0.42469560	-0.00356680
-2.22683890	0.44270150	0.01528111
-2.22619890	0.42469560	0.03398394
-2.22555890	0.42469560	0.05641956
-2.22491890	0.42469560	0.07512239
-2.22427890	0.42469560	0.09382523
-2.22363890	0.42469560	0.11252810
-2.22299890	0.42469560	0.12749810
-2.22235890	0.42469560	0.14245520
-2.22171890	0.42469560	0.15742520
-2.22107890	0.42469560	0.16863660
-2.22043890	0.42469560	0.18748650
-2.21979890	0.44270150	0.19108510
-2.21915890	0.42469560	0.19483090
-2.21851890	0.42469560	0.20230940
-2.21787890	0.42469560	0.20230940
-2.21723890	0.42469560	0.20605520
-2.21659890	0.42469560	0.20230940
-2.21595890	0.42469560	0.19856370
-2.21531890	0.42469560	0.19483090
-2.21467890	0.42469560	0.19139100
-2.21403890	0.44270150	0.17612810
-2.21339890	0.42469560	0.17189520
-2.21275890	0.44270150	0.14993370
-2.21211890	0.42469560	0.13872240
-2.21147890	0.42469560	0.12899910
-2.21083890	0.44270150	0.10504950
-2.21019890	0.42469560	0.08634669
-2.20955890	0.42469560	0.07051177
-2.20891890	0.44270150	0.04894102
-2.20827890	0.42469560	0.02761565
-2.20763890	0.44270150	0.00813338
-2.20699890	0.44270150	-0.01525346
-2.20635890	0.44270150	-0.03474924
-2.20571890	0.44270150	-0.05814958
-2.20507890	0.44270150	-0.07764535
-2.20443890	0.44270150	-0.09319013
-2.20379890	0.42469560	-0.11189300
-2.20315890	0.42469560	-0.12686300
-2.20251890	0.42469560	-0.14783290
-2.20187890	0.44270150	-0.16732870
-2.20123890	0.44270150	-0.17902880
-2.20059890	0.44270150	-0.19072900
-2.19995890	0.44270150	-0.20242920
-2.19931890	0.44270150	-0.20632020
-2.19867890	0.44270150	-0.21022480
-2.19803890	0.44270150	-0.21411580
-2.19739890	0.44270150	-0.21802040
-2.19675890	0.44270150	-0.21411580
-2.19611890	0.44270150	-0.21411580
-2.19547890	0.44270150	-0.20632020
-2.19483890	0.44270150	-0.19852460
-2.19419890	0.44270150	-0.19072900
-2.19355890	0.44270150	-0.17902880
-2.19291890	0.44270150	-0.17415750
-2.19227890	0.46076850	-0.15173740
-2.19163890	0.44270150	-0.14168840
-2.19099890	0.46076850	-0.12139700
-2.19035890	0.46076850	-0.09714114
-2.18971890	0.44270150	-0.07764535
-2.18907890	0.44270150	-0.05814958
-2.18843890	0.44270150	-0.04023129
-2.18779890	0.46076850	-0.01525346
-2.18715890	0.44270150	0.00441546
-2.18651890	0.46076850	0.02874266
-2.18587890	0.46076850	0.04903408
-2.18523890	0.46076850	0.07338940
-2.18459890	0.46076850	0.09368082
-2.18395890	0.46076850	0.11397220
-2.18331890	0.46076850	0.13021380
-2.18267890	0.46076850	0.14644130
-2.18203890	0.46076850	0.16266880
-2.18139890	0.46076850	0.17891040
-2.18075890	0.46076850	0.19108810
-2.18011890	0.46076850	0.19920180
-2.17947890	0.46076850	0.20731560
-2.17883890	0.46076850	0.21542930
-2.17819890	0.46076850	0.21949320
-2.17755890	0.46076850	0.22355710
-2.17691890	0.46076850	0.22355710
-2.17627890	0.46076850	0.21542930
-2.17563890	0.46076850	0.21137950
-2.17499890	0.46076850	0.20731560
-2.17435890	0.46076850	0.20276350
-2.17371890	0.47877440	0.18702420
-2.17307890	0.46076850	0.17747100
-2.17243890	0.47877440	0.15861900
-2.17179890	0.46076850	0.14237740
-2.17115890	0.46076850	0.12614990
-2.17051890	0.46076850	0.10585850
-2.16987890	0.46076850	0.08468813
-2.16923890	0.47877440	0.06527565
-2.16859890	0.46076850	0.04092032
-2.16795890	0.46076850	0.02224118
-2.16731890	0.49678030	-0.00385743
-2.16667890	0.47877440	-0.02400378
-2.16603890	0.46076850	-0.05023427
-2.16539890	0.47877440	-0.07131863
-2.16475890	0.47877440	-0.09662572
-2.16411890	0.47877440	-0.11348740
-2.16347890	0.47877440	-0.13457170
-2.16283890	0.47877440	-0.15565610
-2.16219890	0.47877440	-0.17463950
-2.16155890	0.49678030	-0.18518590
-2.16091890	0.47877440	-0.20527990
-2.16027890	0.49678030	-0.21839410
-2.15963890	0.49678030	-0.22715720
-2.15899890	0.49678030	-0.23590510
-2.15835890	0.49678030	-0.24027140
-2.15771890	0.49678030	-0.24027140
-2.15707890	0.49678030	-0.24027140
-2.15643890	0.49678030	-0.24027140
-2.15579890	0.49678030	-0.23590510
-2.15515890	0.49678030	-0.23541850
-2.15451890	0.51484730	-0.21839410
-2.15387890	0.49678030	-0.20527990
-2.15323890	0.49678030	-0.19215040
-2.15259890	0.49678030	-0.18099080
-2.15195890	0.51484730	-0.16738390
-2.15131890	0.51484730	-0.14471090
-2.15067890	0.51484730	-0.12657890
-2.15003890	0.51484730	-0.10390590
-2.14939890	0.51484730	-0.07838234
-2.14875890	0.49678030	-0.05401913
-2.14811890	0.51484730	-0.03134618
-2.14747890	0.51484730	-0.00897656
-2.14683890	0.53285320	0.01852489
-2.14619890	0.51484730	0.04119784
-2.14555890	0.51484730	0.06839595
-2.14491890	0.51484730	0.09106890
-2.14427890	0.51484730	0.11771980
-2.14363890	0.53285320	0.14118570
-2.14299890	0.53285320	0.15996820
-2.14235890	0.53285320	0.17873440
-2.14171890	0.53285320	0.19751690
-2.14107890	0.53285320	0.21158340
-2.14043890	0.53285320	0.22566620
-2.13979890	0.53285320	0.23974900
-2.13915890	0.53285320	0.24444870
-2.13851890	0.53285320	0.25383180
-2.13787890	0.53285320	0.25383180
-2.13723890	0.53285320	0.25383180
-2.13659890	0.53285320	0.25383180
-2.13595890	0.53285320	0.24913210
-2.13531890	0.53285320	0.25273700
-2.13467890	0.55092010	0.23036590
-2.13403890	0.53285320	0.22098280
-2.13339890	0.53285320	0.21391510
-2.13275890	0.55092010	0.19449580
-2.13211890	0.55092010	0.17995230
-2.13147890	0.55092010	0.15569080
-2.13083890	0.55092010	0.13627150
-2.13019890	0.55092010	0.11200990
-2.12955890	0.55092010	0.09061632
-2.12891890	0.56892600	0.06054400
-2.12827890	0.56892600	0.03548951
-2.12763890	0.56892600	0.01045239
-2.12699890	0.56892600	-0.01960257
-2.12635890	0.56892600	-0.04465706
-2.12571890	0.56892600	-0.07472938
-2.12507890	0.56892600	-0.09978387
-2.12443890	0.56892600	-0.11983790
-2.12379890	0.56892600	-0.14989280
-2.12315890	0.56892600	-0.18050300
-2.12251890	0.58699300	-0.20119390
-2.12187890	0.58699300	-0.22186680
-2.12123890	0.58699300	-0.23007410
-2.12059890	0.56892600	-0.24771690
-2.11995890	0.58699300	-0.26323060
-2.11931890	0.58699300	-0.27356700
-2.11867890	0.58699300	-0.28390350
-2.11803890	0.58699300	-0.28390350
-2.11739890	0.58699300	-0.28390350
-2.11675890	0.58699300	-0.28908070
-2.11611890	0.58699300	-0.27874420
-2.11547890	0.58699300	-0.28195860
-2.11483890	0.60499890	-0.26323060
-2.11419890	0.58699300	-0.26065160
-2.11355890	0.60499890	-0.24466200
-2.11291890	0.60499890	-0.22867250
-2.11227890	0.60499890	-0.20736540
-2.11163890	0.60499890	-0.18072240
-2.11099890	0.60499890	-0.15939680
-2.11035890	0.60499890	-0.13808980
-2.10971890	0.60499890	-0.11144670
-2.10907890	0.60499890	-0.07946762
-2.10843890	0.60499890	-0.05282455
-2.10779890	0.60499890	-0.02084548
-2.10715890	0.60499890	0.00579759
-2.10651890	0.60499890	0.03773974
-2.10587890	0.60499890	0.06438281
-2.10523890	0.60499890	0.09102587
-2.10459890	0.60499890	0.12666580
-2.10395890	0.62300490	0.14862600
-2.10331890	0.62300490	0.17606200
-2.10267890	0.62300490	0.19800320
-2.10203890	0.62300490	0.21994450
-2.10139890	0.62300490	0.23640990
-2.10075890	0.62300490	0.25837010
-2.10011890	0.62300490	0.27483550
-2.09947890	0.62300490	0.29409440
-2.09883890	0.64107180	0.29972900
-2.09819890	0.64107180	0.30538310
-2.09755890	0.64107180	0.31103730
-2.09691890	0.64107180	0.31396050
-2.09627890	0.65907770	0.29972900
-2.09563890	0.64107180	0.29409440
-2.09499890	0.64107180	0.28844030
-2.09435890	0.64107180	0.28493590
-2.09371890	0.65907770	0.26170410
-2.09307890	0.65907770	0.24430550
-2.09243890	0.65907770	0.22068820
-2.09179890	0.64107180	0.19809110
-2.09115890	0.64107180	0.17463030
-2.09051890	0.65907770	0.14560570
-2.08987890	0.65907770	0.11658110
-2.08923890	0.65907770	0.08755654
-2.08859890	0.65907770	0.06013645
-2.08795890	0.67714470	0.03031621
-2.08731890	0.67714470	-0.00545568
-2.08667890	0.67714470	-0.04122757
-2.08603890	0.67714470	-0.07104781
-2.08539890	0.67714470	-0.10086800
-2.08475890	0.67714470	-0.13666060
-2.08411890	0.67714470	-0.16648090
-2.08347890	0.67714470	-0.19032880
-2.08283890	0.67714470	-0.21989310
-2.08219890	0.69515060	-0.24401760
-2.08155890	0.67714470	-0.26191390
-2.08091890	0.67714470	-0.27981020
-2.08027890	0.67714470	-0.29949160
-2.07963890	0.69515060	-0.31786380
-2.07899890	0.69515060	-0.32397370
-2.07835890	0.69515060	-0.33621470
-2.07771890	0.69515060	-0.34234580
-2.07707890	0.69515060	-0.34234580
-2.07643890	0.69515060	-0.34495290
-2.07579890	0.71321760	-0.33868420
-2.07515890	0.71321760	-0.32612500
-2.07451890	0.71321760	-0.31354410
-2.07387890	0.71321760	-0.30858360
-2.07323890	0.73122350	-0.27586650
-2.07259890	0.71321760	-0.25701690
-2.07195890	0.71321760	-0.23187680
-2.07131890	0.71321760	-0.20552900
-2.07067890	0.73122350	-0.17977650
-2.07003890	0.73122350	-0.14394080
-2.06939890	0.71321760	-0.11537290
-2.06875890	0.73122350	-0.07672189
-2.06811890	0.73122350	-0.04452012
-2.06747890	0.73122350	-0.00589139
-2.06683890	0.73122350	0.02631039
-2.06619890	0.73122350	0.05995299
-2.06555890	0.74922940	0.09714089
-2.06491890	0.73122350	0.13252760
-2.06427890	0.74922940	0.16552240
-2.06363890	0.74922940	0.19851710
-2.06299890	0.74922940	0.22492660
-2.06235890	0.74922940	0.25792130
-2.06171890	0.74922940	0.27772270
-2.06107890	0.74922940	0.29750130
-2.06043890	0.74922940	0.31730270
-2.05979890	0.74922940	0.33710410
-2.05915890	0.74922940	0.35200050
-2.05851890	0.76729640	0.35874450
-2.05787890	0.76729640	0.36551190
-2.05723890	0.76729640	0.37227940
-2.05659890	0.76729640	0.37408930
-2.05595890	0.78530230	0.35874450
-2.05531890	0.76729640	0.36026080
-2.05467890	0.78530230	0.33950600
-2.05403890	0.78530230	0.32567750
-2.05339890	0.78530230	0.30492270
-2.05275890	0.78530230	0.28416790
-2.05211890	0.78530230	0.24958460
-2.05147890	0.78530230	0.22882980
-2.05083890	0.78530230	0.19424650
-2.05019890	0.78530230	0.16333650
-2.04955890	0.80336920	0.12795750
-2.04891890	0.80336920	0.08357033
-2.04827890	0.78530230	0.05011404
-2.04763890	0.80336920	0.01475961
-2.04699890	0.80336920	-0.02768040
-2.04635890	0.80336920	-0.06305935
-2.04571890	0.80336920	-0.10788900
-2.04507890	0.82137520	-0.14406090
-2.04443890	0.82137520	-0.17628180
-2.04379890	0.80336920	-0.21166070
-2.04315890	0.80336920	-0.24535720
-2.04251890	0.82137520	-0.28152910
-2.04187890	0.82137520	-0.30323730
-2.04123890	0.82137520	-0.33216480
-2.04059890	0.82137520	-0.34662850
-2.03995890	0.82137520	-0.36833660
