Время	A * B
(mс)	(?)

-0.00529165	-0.01577145
-0.00497165	-0.01478477
-0.00465165	-0.01379724
-0.00433165	-0.01305680
-0.00401165	-0.01207012
-0.00369165	-0.01083635
-0.00337165	-0.00360726
-0.00305165	-0.00316643
-0.00273165	-0.00762837
-0.00241165	-0.00664083
-0.00209165	-0.00540706
-0.00177165	-0.00417329
-0.00145165	-0.00318661
-0.00113165	-0.00195284
-0.00081165	-0.00047196
-0.00049165	0.00051471
-0.00017165	0.00062443
0.00014835	0.09892555
0.00046835	0.15342710
0.00078835	0.19482090
0.00110835	0.23896360
0.00142835	0.28307570
0.00174835	0.31835320
0.00206835	0.36900300
0.00238835	0.41391080
0.00270835	0.44985570
0.00302835	0.49476340
0.00334835	0.53067720
0.00366835	0.56659090
0.00398835	0.60253590
0.00430835	0.61833400
0.00462835	0.66540050
0.00494835	0.70134540
0.00526835	0.71536240
0.00558835	0.75521600
0.00590835	0.78216690
0.00622835	0.80911780
0.00654835	0.82707460
0.00686835	0.85402550
0.00718835	0.87198250
0.00750835	0.88993930
0.00782835	0.89893330
0.00814835	0.90792730
0.00846835	0.92588420
0.00878835	0.93484710
0.00910835	0.93484710
0.00942835	0.93484710
0.00974835	0.92711890
0.01006835	0.92711890
0.01038835	0.93484710
0.01070835	0.93484710
0.01102835	0.92588420
0.01134835	0.90064550
0.01166835	0.89893330
0.01198835	0.88993930
0.01230835	0.87198250
0.01262835	0.86301950
0.01294835	0.83606870
0.01326835	0.81811180
0.01358835	0.79116090
0.01390835	0.76421000
0.01422835	0.73725910
0.01454835	0.71030830
0.01486835	0.67439450
0.01518835	0.64744360
0.01550835	0.61152980
0.01582835	0.56538720
0.01614835	0.53967120
0.01646835	0.50372630
0.01678835	0.45952420
0.01710835	0.42290480
0.01742835	0.37799700
0.01774835	0.34205210
0.01806835	0.29714440
0.01838835	0.24776770
0.01870835	0.20732880
0.01902835	0.17141510
0.01934835	0.11751330
0.01966835	0.07131919
0.01998835	0.02723763
0.02030835	-0.00807041
0.02062835	-0.06098662
0.02094835	-0.09803151
0.02126835	-0.14293930
0.02158835	-0.18784700
0.02190835	-0.22376080
0.02222835	-0.26390850
0.02254835	-0.31357630
0.02286835	-0.34952120
0.02318835	-0.37860610
0.02350835	-0.41391420
0.02382835	-0.46628760
0.02414835	-0.50220140
0.02446835	-0.53814630
0.02478835	-0.55505470
0.02510835	-0.59201690
0.02542835	-0.60800150
0.02574835	-0.64591870
0.02606835	-0.67286960
0.02638835	-0.69978930
0.02670835	-0.72674020
0.02702835	-0.72269900
0.02734835	-0.76268510
0.02766835	-0.77164790
0.02798835	-0.78963600
0.02830835	-0.79859880
0.02862835	-0.79328450
0.02894835	-0.81655570
0.02926835	-0.81655570
0.02958835	-0.81655570
0.02990835	-0.82554970
0.03022835	-0.81655570
0.03054835	-0.81655570
0.03086835	-0.79328450
0.03118835	-0.79859880
0.03150835	-0.78963600
0.03182835	-0.78064200
0.03214835	-0.76268510
0.03246835	-0.74472820
0.03278835	-0.72674020
0.03310835	-0.70878330
0.03342835	-0.68183240
0.03374835	-0.64327890
0.03406835	-0.63692470
0.03438835	-0.60101090
0.03470835	-0.56506600
0.03502835	-0.53814630
0.03534835	-0.50220140
0.03566835	-0.47525050
0.03598835	-0.43034270
0.03630835	-0.40339180
0.03662835	-0.35848410
0.03694835	-0.31357630
0.03726835	-0.27274320
0.03758835	-0.24171770
0.03790835	-0.19680990
0.03822835	-0.15190210
0.03854835	-0.11598840
0.03886835	-0.07108063
0.03918835	-0.02617286
0.03950835	0.01840298
0.03982835	0.06361155
0.04014835	0.10851930
0.04046835	0.15342710
0.04078835	0.19482090
0.04110835	0.24327370
0.04142835	0.28818150
0.04174835	0.32409520
0.04206835	0.36900300
0.04238835	0.41391080
0.04270835	0.44188550
0.04302835	0.48576950
0.04334835	0.53067720
0.04366835	0.56659090
0.04398835	0.60253590
0.04430835	0.62713810
0.04462835	0.66540050
0.04494835	0.70134540
0.04526835	0.72826520
0.04558835	0.76421000
0.04590835	0.78216690
0.04622835	0.80012380
0.04654835	0.82707460
0.04686835	0.85402550
0.04718835	0.85653340
0.04750835	0.86536800
0.04782835	0.90792730
0.04814835	0.90792730
0.04846835	0.90948020
0.04878835	0.93484710
0.04910835	0.93484710
0.04942835	0.94384110
0.04974835	0.94384110
0.05006835	0.94384110
0.05038835	0.91828420
0.05070835	0.93484710
0.05102835	0.92588420
0.05134835	0.91689010
0.05166835	0.90792730
0.05198835	0.88993930
0.05230835	0.87198250
0.05262835	0.85402550
0.05294835	0.83606870
0.05326835	0.81811180
0.05358835	0.79116090
0.05390835	0.76421000
0.05422835	0.73725910
0.05454835	0.71930220
0.05486835	0.67439450
0.05518835	0.64744360
0.05550835	0.60069530
0.05582835	0.57558490
0.05614835	0.53967120
0.05646835	0.50372630
0.05678835	0.45881860
0.05710835	0.41541210
0.05742835	0.38010410
0.05774835	0.34205210
0.05806835	0.29714440
0.05838835	0.25223660
0.05870835	0.21249020
0.05902835	0.17141510
0.05934835	0.12426600
0.05966835	0.08015385
0.05998835	0.03669179
0.06030835	-0.00821597
0.06062835	-0.05312374
0.06094835	-0.09803151
0.06126835	-0.14293930
0.06158835	-0.18784700
0.06190835	-0.23275480
0.06222835	-0.26390850
0.06254835	-0.31357630
0.06286835	-0.34952120
0.06318835	-0.38543500
0.06350835	-0.42137980
0.06382835	-0.46628760
0.06414835	-0.49330380
0.06446835	-0.51977720
0.06478835	-0.54625060
0.06510835	-0.59201690
0.06542835	-0.61896780
0.06574835	-0.64591870
0.06606835	-0.67286960
0.06638835	-0.68739100
0.06670835	-0.71777730
0.06702835	-0.74472820
0.06734835	-0.75369110
0.06766835	-0.77164790
0.06798835	-0.78064200
0.06830835	-0.79859880
0.06862835	-0.79328450
0.06894835	-0.81655570
0.06926835	-0.81655570
0.06958835	-0.82554970
0.06990835	-0.81092330
0.07022835	-0.81092330
0.07054835	-0.81655570
0.07086835	-0.80759280
0.07118835	-0.79859880
0.07150835	-0.78963600
0.07182835	-0.77164790
0.07214835	-0.76268510
0.07246835	-0.74472820
0.07278835	-0.72674020
0.07310835	-0.69622570
0.07342835	-0.68183240
0.07374835	-0.65488150
0.07406835	-0.62796180
0.07438835	-0.60101090
0.07470835	-0.57406000
0.07502835	-0.53814630
0.07534835	-0.50220140
0.07566835	-0.47525050
0.07598835	-0.43933670
0.07630835	-0.39442900
0.07662835	-0.35848410
0.07694835	-0.30802070
0.07726835	-0.27274320
0.07758835	-0.24171770
0.07790835	-0.19680990
0.07822835	-0.14921090
0.07854835	-0.10699440
0.07886835	-0.07108063
0.07918835	-0.02617286
0.07950835	0.01873491
0.07982835	0.06361155
0.08014835	0.10851930
0.08046835	0.15342710
0.08078835	0.19833480
0.08110835	0.24327370
0.08142835	0.28818150
0.08174835	0.33308920
0.08206835	0.36900300
0.08238835	0.41391080
0.08270835	0.44985570
0.08302835	0.49476340
0.08334835	0.52127510
0.08366835	0.55655250
0.08398835	0.60253590
0.08430835	0.63844960
0.08462835	0.66540050
0.08494835	0.70134540
0.08526835	0.72826520
0.08558835	0.75521600
0.08590835	0.78216690
0.08622835	0.80911780
0.08654835	0.82707460
0.08686835	0.85402550
0.08718835	0.87198250
0.08750835	0.88993930
0.08782835	0.89893330
0.08814835	0.91689010
0.08846835	0.92588420
0.08878835	0.91828420
0.08910835	0.91828420
0.08942835	0.93484710
0.08974835	0.94384110
0.09006835	0.94384110
0.09038835	0.93484710
0.09070835	0.93484710
0.09102835	0.92588420
0.09134835	0.90792730
0.09166835	0.88300680
0.09198835	0.88993930
0.09230835	0.88097640
0.09262835	0.86301950
0.09294835	0.83606870
0.09326835	0.80911780
0.09358835	0.79116090
0.09390835	0.76421000
0.09422835	0.73725910
0.09454835	0.71030830
0.09486835	0.68335740
0.09518835	0.64744360
0.09550835	0.61152980
0.09582835	0.57558490
0.09614835	0.53967120
0.09646835	0.49476340
0.09678835	0.45881860
0.09710835	0.42290480
0.09742835	0.37799700
0.09774835	0.34205210
0.09806835	0.29714440
0.09838835	0.25223660
0.09870835	0.20732880
0.09902835	0.16242110
0.09934835	0.12650730
0.09966835	0.08159956
0.09998835	0.03669179
0.10030835	-0.00022572
0.10062835	-0.00145950
0.10094835	-0.00269327
0.10126835	-0.00392704
0.10158835	-0.00491372
0.10190835	-0.00639459
0.10222835	-0.00713503
0.10254835	-0.00861504
0.10286835	-0.00960258
0.10318835	-0.01058925
0.10350835	-0.01182303
0.10382835	-0.01281056
0.10414835	-0.01355014
0.10446835	-0.01453767
0.10478835	-0.01552435
0.10510835	-0.01626479
0.10542835	-0.01700522
0.10574835	-0.01774566
0.10606835	-0.01848609
0.10638835	-0.00678132
0.10670835	-0.01971987
0.10702835	-0.02021320
0.10734835	-0.02070654
0.10766835	-0.02119988
0.10798835	-0.02144698
0.10830835	-0.02194032
0.10862835	-0.02218741
0.10894835	-0.02243366
0.10926835	-0.02243366
0.10958835	-0.02243366
0.10990835	-0.02243366
0.11022835	-0.02243366
0.11054835	-0.02243366
0.11086835	-0.02218741
0.11118835	-0.02194032
0.11150835	-0.02169407
0.11182835	-0.02144698
0.11214835	-0.02095364
0.11246835	-0.00731043
0.11278835	-0.01996611
0.11310835	-0.01897943
0.11342835	-0.01873233
0.11374835	-0.01799190
0.11406835	-0.01725232
0.11438835	-0.01651188
0.11470835	-0.01577145
0.11502835	-0.01503101
0.11534835	-0.01404433
0.11566835	-0.01305680
0.11598835	-0.00422435
0.11630835	-0.01083635
0.11662835	-0.00984882
0.11694835	-0.00886214
0.11726835	-0.00762837
0.11758835	-0.00664083
0.11790835	-0.00540706
0.11822835	-0.00417329
0.11854835	-0.00293951
0.11886835	-0.00170574
0.11918835	-0.00071906
0.11950835	0.00076181
0.11982835	0.00199473
0.12014835	0.00298141
0.12046835	0.00446228
0.12078835	0.00544896
0.12110835	0.00668358
0.12142835	0.00791736
0.12174835	0.00915113
0.12206835	0.01013781
0.12238835	0.01137158
0.12270835	0.01235912
0.12302835	0.01359289
0.12334835	0.01457957
0.12366835	0.01556624
0.12398835	0.01655378
0.12430835	0.01729421
0.12462835	0.01852799
0.12494835	0.01926842
0.12526835	0.02000800
0.12558835	0.02074844
0.12590835	0.02148887
0.12622835	0.02222931
0.12654835	0.02296975
0.12686835	0.02346308
0.12718835	0.02395642
0.12750835	0.02444976
0.12782835	0.00882415
0.12814835	0.02494395
0.12846835	0.00900042
0.12878835	0.02568353
0.12910835	0.02593063
0.12942835	0.02593063
0.12974835	0.02593063
0.13006835	0.02593063
0.13038835	0.02593063
0.13070835	0.02568353
0.13102835	0.02543729
0.13134835	0.02519020
0.13166835	0.02494395
0.13198835	0.02444976
0.13230835	0.00855959
0.13262835	0.02371018
0.13294835	0.02296975
0.13326835	0.02247641
0.13358835	0.02173597
0.13390835	0.02099553
0.13422835	0.02025510
0.13454835	0.01951467
0.13486835	0.01852799
0.13518835	0.01778755
0.13550835	0.01680087
0.13582835	0.01581334
0.13614835	0.01482666
0.13646835	0.01383913
0.13678835	0.00459216
0.13710835	0.01161868
0.13742835	0.01038491
0.13774835	0.00915113
0.13806835	0.00816360
0.13838835	0.00717692
0.13870835	0.00569605
0.13902835	0.00470938
0.13934835	0.00322850
0.13966835	0.00224183
0.13998835	0.00100805
0.14030835	-0.00022572
0.14062835	-0.00145950
0.14094835	-0.00269327
0.14126835	-0.00392704
0.14158835	-0.00491372
0.14190835	-0.00219649
0.14222835	-0.00738127
0.14254835	-0.00836880
0.14286835	-0.00343099
0.14318835	-0.01058925
0.14350835	-0.01182303
0.14382835	-0.01281056
0.14414835	-0.01379724
0.14446835	-0.01453767
0.14478835	-0.01552435
0.14510835	-0.01626479
0.14542835	-0.01700522
0.14574835	-0.01774566
0.14606835	-0.01873233
0.14638835	-0.01897943
0.14670835	-0.01971987
0.14702835	-0.02021320
0.14734835	-0.02070654
0.14766835	-0.02119988
0.14798835	-0.02169407
0.14830835	-0.02194032
0.14862835	-0.02218741
0.14894835	-0.02243366
0.14926835	-0.02243366
0.14958835	-0.02243366
0.14990835	-0.02268075
0.15022835	-0.02243366
0.15054835	-0.02243366
0.15086835	-0.02218741
0.15118835	-0.02194032
0.15150835	-0.02169407
0.15182835	-0.02144698
0.15214835	-0.02095364
0.15246835	-0.02046030
0.15278835	-0.01996611
0.15310835	-0.01922567
0.15342835	-0.01873233
0.15374835	-0.01799190
0.15406835	-0.01725232
0.15438835	-0.01651188
0.15470835	-0.01577145
0.15502835	-0.01478477
0.15534835	-0.01404433
0.15566835	-0.01281056
0.15598835	-0.01182303
0.15630835	-0.01083635
0.15662835	-0.00984882
0.15694835	-0.00886214
0.15726835	-0.00762837
0.15758835	-0.00228478
0.15790835	-0.00540706
0.15822835	-0.00417329
0.15854835	-0.00293951
0.15886835	-0.00170574
0.15918835	-0.00071906
0.15950835	0.00076181
0.15982835	0.00199473
0.16014835	0.00298141
0.16046835	0.00421518
0.16078835	0.00544896
0.16110835	0.00668358
0.16142835	0.00791736
0.16174835	0.00890404
0.16206835	0.01013781
0.16238835	0.01137158
0.16270835	0.01260536
0.16302835	0.01359289
0.16334835	0.01457957
0.16366835	0.01556624
0.16398835	0.01655378
0.16430835	0.00626718
0.16462835	0.00662002
0.16494835	0.01926842
0.16526835	0.02000800
0.16558835	0.02074844
0.16590835	0.02148887
0.16622835	0.02222931
0.16654835	0.02272265
0.16686835	0.02346308
0.16718835	0.02395642
0.16750835	0.02444976
0.16782835	0.02469686
0.16814835	0.02519020
0.16846835	0.02543729
0.16878835	0.02568353
0.16910835	0.02568353
0.16942835	0.02568353
0.16974835	0.02568353
0.17006835	0.02568353
0.17038835	0.02568353
0.17070835	0.02568353
0.17102835	0.02543729
0.17134835	0.02519020
0.17166835	0.02494395
0.17198835	0.02444976
0.17230835	0.02395642
0.17262835	0.02371018
0.17294835	0.02296975
0.17326835	0.02247641
0.17358835	0.02173597
0.17390835	0.02099553
0.17422835	0.02025510
0.17454835	0.00697256
0.17486835	0.01877423
0.17518835	0.01754045
0.17550835	0.01680087
0.17582835	0.01606044
0.17614835	0.01482666
0.17646835	0.01383913
0.17678835	0.01285245
0.17710835	0.01161868
0.17742835	0.01038491
0.17774835	0.00939737
0.17806835	0.00816360
0.17838835	0.00692983
0.17870835	0.00569605
0.17902835	0.00470938
0.17934835	0.00115354
0.17966835	0.00071271
0.17998835	0.00100805
0.18030835	-0.00022572
0.18062835	-0.00145950
0.18094835	-0.00293951
0.18126835	-0.00392704
0.18158835	-0.00516082
0.18190835	-0.00639459
0.18222835	-0.00738127
0.18254835	-0.00299016
0.18286835	-0.00960258
0.18318835	-0.01058925
0.18350835	-0.01182303
0.18382835	-0.01281056
0.18414835	-0.01355014
0.18446835	-0.01453767
0.18478835	-0.01552435
0.18510835	-0.01626479
0.18542835	-0.01725232
0.18574835	-0.01774566
0.18606835	-0.01848609
0.18638835	-0.00678132
0.18670835	-0.01971987
0.18702835	-0.02021320
0.18734835	-0.02070654
0.18766835	-0.02119988
0.18798835	-0.02169407
0.18830835	-0.02194032
0.18862835	-0.02218741
0.18894835	-0.02243366
0.18926835	-0.02243366
0.18958835	-0.02268075
0.18990835	-0.02268075
0.19022835	-0.02243366
0.19054835	-0.02243366
0.19086835	-0.02218741
0.19118835	-0.02194032
0.19150835	-0.02169407
0.19182835	-0.00757469
0.19214835	-0.02095364
0.19246835	-0.02046030
0.19278835	-0.01971987
0.19310835	-0.01922567
0.19342835	-0.01873233
0.19374835	-0.01799190
0.19406835	-0.01725232
0.19438835	-0.01651188
0.19470835	-0.01552435
0.19502835	-0.01478477
0.19534835	-0.01379724
0.19566835	-0.01305680
0.19598835	-0.01182303
0.19630835	-0.01108259
0.19662835	-0.00984882
0.19694835	-0.00861504
0.19726835	-0.00272560
0.19758835	-0.00664083
0.19790835	-0.00540706
0.19822835	-0.00417329
0.19854835	-0.00293951
0.19886835	-0.00195284
0.19918835	-0.00071906
0.19950835	0.00076181
0.19982835	0.00174763
0.20014835	0.00298141
0.20046835	0.00421518
0.20078835	0.00544896
0.20110835	0.00668358
0.20142835	0.00791736
0.20174835	0.00915113
0.20206835	0.01013781
0.20238835	0.01112449
0.20270835	0.01235912
0.20302835	0.01334579
0.20334835	0.01457957
0.20366835	0.01556624
0.20398835	0.01655378
0.20430835	0.01754045
0.20462835	0.01852799
0.20494835	0.01926842
0.20526835	0.02000800
0.20558835	0.02074844
0.20590835	0.00767794
0.20622835	0.02198221
0.20654835	0.02272265
0.20686835	0.02346308
0.20718835	0.02395642
0.20750835	0.00873586
0.20782835	0.02494395
0.20814835	0.02519020
0.20846835	0.02543729
0.20878835	0.02568353
0.20910835	0.02568353
0.20942835	0.02568353
0.20974835	0.02593063
0.21006835	0.02593063
0.21038835	0.02593063
0.21070835	0.02568353
0.21102835	0.02543729
0.21134835	0.02519020
0.21166835	0.02494395
0.21198835	0.02444976
0.21230835	0.02395642
0.21262835	0.02346308
0.21294835	0.02296975
0.21326835	0.02247641
0.21358835	0.02173597
0.21390835	0.02099553
0.21422835	0.02025510
0.21454835	0.01951467
0.21486835	0.01852799
0.21518835	0.01778755
0.21550835	0.01680087
0.21582835	0.01581334
0.21614835	0.01482666
0.21646835	0.00494470
0.21678835	0.01260536
0.21710835	0.01161868
0.21742835	0.01038491
0.21774835	0.00335767
0.21806835	0.00816360
0.21838835	0.00692983
0.21870835	0.00594315
0.21902835	0.00470938
0.21934835	0.00347560
0.21966835	0.00224183
0.21998835	0.00100805
0.22030835	-0.00022572
0.22062835	-0.00052148
0.22094835	-0.00269327
0.22126835	-0.00392704
0.22158835	-0.00516082
0.22190835	-0.00614750
0.22222835	-0.00713503
0.22254835	-0.00836880
0.22286835	-0.00960258
0.22318835	-0.01058925
0.22350835	-0.00413637
0.22382835	-0.01281056
0.22414835	-0.01355014
0.22446835	-0.01453767
0.22478835	-0.01552435
0.22510835	-0.01626479
0.22542835	-0.01700522
0.22574835	-0.01774566
0.22606835	-0.01848609
0.22638835	-0.01922567
0.22670835	-0.01971987
0.22702835	-0.02046030
0.22734835	-0.02070654
0.22766835	-0.02119988
0.22798835	-0.02169407
0.22830835	-0.02194032
0.22862835	-0.02218741
0.22894835	-0.00801551
0.22926835	-0.02243366
0.22958835	-0.02243366
0.22990835	-0.02268075
0.23022835	-0.02243366
0.23054835	-0.02243366
0.23086835	-0.02218741
0.23118835	-0.02194032
0.23150835	-0.02169407
0.23182835	-0.02144698
0.23214835	-0.02095364
0.23246835	-0.02046030
0.23278835	-0.01971987
0.23310835	-0.01922567
0.23342835	-0.01873233
0.23374835	-0.01799190
0.23406835	-0.01725232
0.23438835	-0.01651188
0.23470835	-0.01552435
0.23502835	-0.01478477
0.23534835	-0.01379724
0.23566835	-0.01305680
0.23598835	-0.01182303
0.23630835	-0.01083635
0.23662835	-0.00351897
0.23694835	-0.00861504
0.23726835	-0.00762837
0.23758835	-0.00664083
0.23790835	-0.00516082
0.23822835	-0.00417329
0.23854835	-0.00293951
0.23886835	-0.00170574
0.23918835	-0.00047196
0.23950835	0.00027219
0.23982835	0.00174763
0.24014835	0.00106525
0.24046835	0.00421518
0.24078835	0.00544896
0.24110835	0.00668358
0.24142835	0.00791736
0.24174835	0.00890404
0.24206835	0.01013781
0.24238835	0.01137158
0.24270835	0.01235912
0.24302835	0.01359289
0.24334835	0.01457957
0.24366835	0.01556624
0.24398835	0.01655378
0.24430835	0.01754045
0.24462835	0.01852799
0.24494835	0.01926842
0.24526835	0.00714883
0.24558835	0.02074844
0.24590835	0.02148887
0.24622835	0.02222931
0.24654835	0.02296975
0.24686835	0.02346308
0.24718835	0.02395642
0.24750835	0.02420352
0.24782835	0.02469686
0.24814835	0.02494395
0.24846835	0.02543729
0.24878835	0.02568353
0.24910835	0.02568353
0.24942835	0.02593063
0.24974835	0.02593063
0.25006835	0.02593063
0.25038835	0.02568353
0.25070835	0.02568353
0.25102835	0.00908871
0.25134835	0.02519020
0.25166835	0.02494395
0.25198835	0.00873586
0.25230835	0.00864788
0.25262835	0.02371018
0.25294835	0.02296975
0.25326835	0.02247641
0.25358835	0.02173597
0.25390835	0.02099553
0.25422835	0.02025510
0.25454835	0.01951467
0.25486835	0.01852799
0.25518835	0.01778755
0.25550835	0.01680087
0.25582835	0.00565008
0.25614835	0.01482666
0.25646835	0.00494470
0.25678835	0.01285245
0.25710835	0.01137158
0.25742835	0.01063115
0.25774835	0.00939737
0.25806835	0.00816360
0.25838835	0.00692983
0.25870835	0.00569605
0.25902835	0.00470938
0.25934835	0.00322850
0.25966835	0.00199473
0.25998835	0.00100805
0.26030835	-0.00022572
0.26062835	-0.00145950
0.26094835	-0.00269327
0.26126835	-0.00392704
0.26158835	-0.00491372
0.26190835	-0.00614750
0.26222835	-0.00738127
0.26254835	-0.00836880
0.26286835	-0.00960258
0.26318835	-0.01083635
0.26350835	-0.01182303
0.26382835	-0.01256346
0.26414835	-0.01379724
0.26446835	-0.01453767
0.26478835	-0.01552435
0.26510835	-0.01626479
0.26542835	-0.01700522
0.26574835	-0.01799190
0.26606835	-0.01848609
0.26638835	-0.01922567
0.26670835	-0.01996611
0.26702835	-0.00731043
0.26734835	-0.02070654
0.26766835	-0.00757469
0.26798835	-0.02169407
0.26830835	-0.02194032
0.26862835	-0.00792753
0.26894835	-0.02243366
0.26926835	-0.02243366
0.26958835	-0.02268075
0.26990835	-0.02268075
0.27022835	-0.02243366
0.27054835	-0.02243366
0.27086835	-0.02218741
0.27118835	-0.02194032
0.27150835	-0.00775126
0.27182835	-0.02144698
0.27214835	-0.00748670
0.27246835	-0.02046030
0.27278835	-0.01971987
0.27310835	-0.01922567
0.27342835	-0.01873233
0.27374835	-0.01799190
0.27406835	-0.01725232
0.27438835	-0.01651188
0.27470835	-0.01577145
0.27502835	-0.00528258
0.27534835	-0.01379724
0.27566835	-0.01281056
0.27598835	-0.01182303
0.27630835	-0.01083635
0.27662835	-0.00984882
0.27694835	-0.00307814
0.27726835	-0.00762837
0.27758835	-0.00639459
0.27790835	-0.00193193
0.27822835	-0.00417329
0.27854835	-0.00293951
0.27886835	-0.00170574
0.27918835	-0.00047196
0.27950835	0.00051471
0.27982835	0.00174763
0.28014835	0.00298141
0.28046835	0.00421518
0.28078835	0.00544896
0.28110835	0.00668358
0.28142835	0.00767026
0.28174835	0.00318140
0.28206835	0.01013781
0.28238835	0.01137158
0.28270835	0.01260536
0.28302835	0.01359289
0.28334835	0.01457957
0.28366835	0.01556624
0.28398835	0.01655378
0.28430835	0.01754045
0.28462835	0.01828089
0.28494835	0.01926842
0.28526835	0.02000800
0.28558835	0.02074844
0.28590835	0.02148887
0.28622835	0.02222931
0.28654835	0.02296975
0.28686835	0.02346308
0.28718835	0.00855959
0.28750835	0.02444976
0.28782835	0.02469686
0.28814835	0.02519020
0.28846835	0.02543729
0.28878835	0.02568353
0.28910835	0.02568353
0.28942835	0.02593063
0.28974835	0.00926498
0.29006835	0.02593063
0.29038835	0.02568353
0.29070835	0.02568353
0.29102835	0.02543729
0.29134835	0.02519020
0.29166835	0.02469686
0.29198835	0.02444976
0.29230835	0.02395642
0.29262835	0.02346308
0.29294835	0.00820706
0.29326835	0.00803079
0.29358835	0.02173597
0.29390835	0.02099553
0.29422835	0.02025510
0.29454835	0.01951467
0.29486835	0.01852799
0.29518835	0.01778755
0.29550835	0.01680087
0.29582835	0.01581334
0.29614835	0.01482666
0.29646835	0.01383913
0.29678835	0.01285245
0.29710835	0.01161868
0.29742835	0.01038491
0.29774835	0.00939737
0.29806835	0.00816360
0.29838835	0.00717692
0.29870835	0.00569605
0.29902835	0.00470938
0.29934835	0.00322850
0.29966835	0.00199473
0.29998835	0.00100805
0.30030835	-0.00022572
0.30062835	-0.00170574
0.30094835	-0.00269327
0.30126835	-0.00392704
0.30158835	-0.00516082
0.30190835	-0.00614750
0.30222835	-0.00738127
0.30254835	-0.00836880
0.30286835	-0.00960258
0.30318835	-0.01058925
0.30350835	-0.00422435
0.30382835	-0.01281056
0.30414835	-0.01379724
0.30446835	-0.00519429
0.30478835	-0.01552435
0.30510835	-0.01651188
0.30542835	-0.01725232
0.30574835	-0.01774566
0.30606835	-0.01848609
0.30638835	-0.01922567
0.30670835	-0.01971987
0.30702835	-0.02021320
0.30734835	-0.02070654
0.30766835	-0.02119988
0.30798835	-0.02169407
0.30830835	-0.02194032
0.30862835	-0.02194032
0.30894835	-0.02243366
0.30926835	-0.02243366
0.30958835	-0.02243366
0.30990835	-0.00810380
0.31022835	-0.02243366
0.31054835	-0.02218741
0.31086835	-0.02194032
0.31118835	-0.00783924
0.31150835	-0.00775126
0.31182835	-0.02119988
0.31214835	-0.02070654
0.31246835	-0.02046030
0.31278835	-0.01971987
0.31310835	-0.01922567
0.31342835	-0.01873233
0.31374835	-0.00642848
0.31406835	-0.00616423
0.31438835	-0.01651188
0.31470835	-0.01577145
0.31502835	-0.01478477
0.31534835	-0.01404433
0.31566835	-0.01305680
0.31598835	-0.01182303
0.31630835	-0.01083635
0.31662835	-0.00984882
0.31694835	-0.00886214
0.31726835	-0.00787461
0.31758835	-0.00664083
0.31790835	-0.00540706
0.31822835	-0.00417329
0.31854835	-0.00293951
0.31886835	-0.00170574
0.31918835	-0.00071906
0.31950835	0.00076181
0.31982835	0.00174763
0.32014835	0.00298141
0.32046835	0.00421518
0.32078835	0.00544896
0.32110835	0.00668358
0.32142835	0.00791736
0.32174835	0.00890404
0.32206835	0.01013781
0.32238835	0.01137158
0.32270835	0.01235912
0.32302835	0.01359289
0.32334835	0.01457957
0.32366835	0.00565008
0.32398835	0.01655378
0.32430835	0.01754045
0.32462835	0.01852799
0.32494835	0.01926842
0.32526835	0.02000800
0.32558835	0.02099553
0.32590835	0.02148887
0.32622835	0.02222931
0.32654835	0.02296975
0.32686835	0.02346308
0.32718835	0.02395642
0.32750835	0.00873586
0.32782835	0.02469686
0.32814835	0.02519020
0.32846835	0.00908871
0.32878835	0.02568353
0.32910835	0.02568353
0.32942835	0.02568353
0.32974835	0.02593063
0.33006835	0.02593063
0.33038835	0.02593063
0.33070835	0.02568353
0.33102835	0.00908871
0.33134835	0.02519020
0.33166835	0.02494395
0.33198835	0.02444976
0.33230835	0.02420352
0.33262835	0.02371018
0.33294835	0.02296975
0.33326835	0.02247641
0.33358835	0.02173597
0.33390835	0.02099553
0.33422835	0.02025510
0.33454835	0.01951467
0.33486835	0.01877423
0.33518835	0.01778755
0.33550835	0.01680087
0.33582835	0.01581334
0.33614835	0.01482666
0.33646835	0.01383913
0.33678835	0.01285245
0.33710835	0.01161868
0.33742835	0.01038491
0.33774835	0.00939737
0.33806835	0.00816360
0.33838835	0.00692983
0.33870835	0.00569605
0.33902835	0.00446228
0.33934835	0.00322850
0.33966835	0.00199473
0.33998835	0.00036018
0.34030835	-0.00008065
0.34062835	-0.00145950
0.34094835	-0.00269327
0.34126835	-0.00131484
0.34158835	-0.00516082
0.34190835	-0.00614750
0.34222835	-0.00738127
0.34254835	-0.00861504
0.34286835	-0.00984882
0.34318835	-0.01058925
0.34350835	-0.01182303
0.34382835	-0.01281056
0.34414835	-0.01355014
0.34446835	-0.01453767
0.34478835	-0.01552435
0.34510835	-0.01601854
0.34542835	-0.01725232
0.34574835	-0.01774566
0.34606835	-0.01848609
0.34638835	-0.01897943
0.34670835	-0.01971987
0.34702835	-0.02046030
0.34734835	-0.00748670
0.34766835	-0.02119988
0.34798835	-0.02169407
0.34830835	-0.02169407
0.34862835	-0.02194032
0.34894835	-0.02243366
0.34926835	-0.02243366
0.34958835	-0.02243366
0.34990835	-0.02243366
0.35022835	-0.02243366
0.35054835	-0.02243366
0.35086835	-0.02218741
0.35118835	-0.02169407
0.35150835	-0.00775126
0.35182835	-0.02119988
0.35214835	-0.02095364
0.35246835	-0.02046030
