Время	Канал A	A * B
(mс)	(В)	(?)

-2.16915811	0.92959380	-0.21217790
-2.16851811	0.92959380	-0.24491660
-2.16787811	0.92959380	-0.28585430
-2.16723811	0.92959380	-0.31862140
-2.16659811	0.92959380	-0.35136020
-2.16595811	0.92959380	-0.38321010
-2.16531811	0.94759970	-0.40825420
-2.16467811	0.94759970	-0.41686610
-2.16403811	0.92959380	-0.43323550
-2.16339811	0.92959380	-0.44960490
-2.16275811	0.92959380	-0.44960490
-2.16211811	0.92959380	-0.44960490
-2.16147811	0.92959380	-0.44960490
-2.16083811	0.92959380	-0.44143440
-2.16019811	0.92959380	-0.43323550
-2.15955811	0.92959380	-0.42494060
-2.15891811	0.94759970	-0.39229780
-2.15827811	0.92959380	-0.38321010
-2.15763811	0.94759970	-0.34983720
-2.15699811	0.94759970	-0.31643530
-2.15635811	0.94759970	-0.26948490
-2.15571811	0.92959380	-0.23674610
-2.15507811	0.92959380	-0.20397900
-2.15443811	0.92959380	-0.15787060
-2.15379811	0.94759970	-0.11390480
-2.15315811	0.92959380	-0.07296717
-2.15251811	0.92959380	-0.02385902
-2.15187811	0.92959380	0.01740944
-2.15123811	0.94759970	0.06618679
-2.15059811	0.92959380	0.10712440
-2.14995811	0.92959380	0.15626100
-2.14931811	0.92959380	0.19719860
-2.14867811	0.92959380	0.23813620
-2.14803811	0.92959380	0.27087500
-2.14739811	0.92959380	0.30952360
-2.14675811	0.94759970	0.34289650
-2.14611811	0.94759970	0.36794070
-2.14547811	0.94759970	0.39298480
-2.14483811	0.94759970	0.41008570
-2.14419811	0.92959380	0.43471540
-2.14355811	0.94759970	0.43462560
-2.14291811	0.92959380	0.45140180
-2.14227811	0.94759970	0.44282450
-2.14163811	0.92959380	0.45140180
-2.14099811	0.94759970	0.43462560
-2.14035811	0.92959380	0.43471540
-2.13971811	0.94759970	0.41802890
-2.13907811	0.94759970	0.40131360
-2.13843811	0.94759970	0.36911970
-2.13779811	0.92959380	0.35125420
-2.13715811	0.94759970	0.32001160
-2.13651811	0.92959380	0.27907390
-2.13587811	0.92959380	0.25107760
-2.13523811	0.94759970	0.20934700
-2.13459811	0.94759970	0.16761640
-2.13395811	0.94759970	0.12349380
